obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec,is_targeted_row
7064,99942,,LT7gEaY,2021-03-03 21:14:05.428000+00:00,144.45416,-9.55621,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7065,99942,,99942,2021-03-03 21:15:47.808000+00:00,144.08183,-9.29761,15.8,G,C73,Gaia2,CCD,targeted_outlier,30.0,False
7066,99942,,99942,2021-03-03 21:19:44.544000+00:00,144.07842,-9.29542,15.5,G,C73,Gaia2,CCD,targeted_outlier,30.0,False
7067,99942,,99942,2021-03-03 21:23:41.280000+00:00,144.07508,-9.29347,15.7,G,C73,Gaia2,CCD,targeted_outlier,30.0,False
7068,99942,,LT7gEaY,2021-03-03 21:24:05.428000+00:00,144.4442,-9.55096,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7069,99942,,LT7gEaY,2021-03-03 21:34:05.428000+00:00,144.43438,-9.54544,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7070,99942,,99942,2021-03-03 21:37:27.523000+00:00,144.06492,-9.28617,15.6,G,L54,Gaia2,CCD,targeted_outlier,30.0,False
7071,99942,,LT7gEaY,2021-03-03 21:44:05.427000+00:00,144.42437,-9.54015,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7072,99942,,LT7gEaY,2021-03-03 21:54:05.427000+00:00,144.41441,-9.53507,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7073,99942,,LT7gEaY,2021-03-03 22:04:05.427000+00:00,144.40469,-9.52994,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7074,99942,,LT7gEaY,2021-03-03 22:14:05.427000+00:00,144.39491,-9.52455,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7075,99942,,LT7gEaY,2021-03-03 22:24:05.426000+00:00,144.38518,-9.51889,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7076,99942,,LT7gEaY,2021-03-03 22:34:05.426000+00:00,144.37526,-9.51377,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7077,99942,,LT7gEaY,2021-03-03 22:44:05.426000+00:00,144.36546,-9.5088,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7078,99942,,LT7gEaY,2021-03-03 22:54:05.426000+00:00,144.35538,-9.50352,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7079,99942,,LT7gEaY,2021-03-03 23:04:05.425000+00:00,144.34555,-9.49791,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7080,99942,,LT7gEaY,2021-03-03 23:14:05.425000+00:00,144.33558,-9.49247,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7081,99942,,99942,2021-03-03 23:20:17.347000+00:00,143.977,-9.23178,15.4,G,L54,Gaia2,CCD,targeted_outlier,30.0,False
7082,99942,,99942,2021-03-03 23:27:26.496000+00:00,143.98158,-9.22383,15.4,R,Z21,PPMXL,CCD,targeted_outlier,30.0,False
7083,99942,,99942,2021-03-03 23:31:58.656000+00:00,143.97762,-9.22144,15.0,R,Z21,PPMXL,CCD,targeted_outlier,30.0,False
7084,99942,,99942,2021-03-03 23:32:25.440000+00:00,143.97717,-9.22125,15.0,R,Z17,PPMXL,CCD,targeted_outlier,30.0,False
7085,99942,,LT7gEaY,2021-03-03 23:34:05.425000+00:00,144.31598,-9.48228,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7086,99942,,99942,2021-03-03 23:36:32.544000+00:00,143.97362,-9.21911,15.1,R,Z21,PPMXL,CCD,targeted_outlier,30.0,False
7087,99942,,99942,2021-03-03 23:36:56.736000+00:00,143.97325,-9.21889,14.9,R,Z17,PPMXL,CCD,targeted_outlier,30.0,False
7088,99942,,99942,2021-03-03 23:39:12.384000+00:00,143.95975,-9.19561,15.0,R,L09,PPMXL,CCD,targeted_outlier,30.0,False
7089,99942,,99942,2021-03-03 23:41:28.032000+00:00,143.96925,-9.2165,14.9,R,Z17,PPMXL,CCD,targeted_outlier,30.0,False
7090,99942,,99942,2021-03-03 23:43:15.168000+00:00,143.95625,-9.19347,14.8,R,L09,PPMXL,CCD,targeted_outlier,30.0,False
7091,99942,,LT7gEae,2021-03-03 23:44:05.424000+00:00,144.30602,-9.47699,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7092,99942,,99942,2021-03-03 23:44:45.024000+00:00,143.96642,-9.21478,15.0,R,Z21,PPMXL,CCD,targeted_outlier,30.0,False
7093,99942,,99942,2021-03-03 23:47:17.952000+00:00,143.95279,-9.19128,14.8,R,L09,PPMXL,CCD,targeted_outlier,30.0,False
7094,99942,,99942,2021-03-03 23:49:35.328000+00:00,143.96217,-9.21222,15.0,R,Z17,PPMXL,CCD,targeted_outlier,30.0,False
7095,99942,,99942,2021-03-03 23:51:20.736000+00:00,143.94933,-9.18911,14.8,R,L09,PPMXL,CCD,targeted_outlier,30.0,False
7096,99942,,LT7gEaY,2021-03-03 23:54:05.424000+00:00,144.29648,-9.47136,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7097,99942,,LT7gEaY,2021-03-04 00:04:05.424000+00:00,144.28632,-9.46618,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7098,99942,,LT7gEaY,2021-03-04 00:14:05.424000+00:00,144.27656,-9.46103,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7099,99942,,LT7gEaY,2021-03-04 00:24:05.423000+00:00,144.26659,-9.45575,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7100,99942,,LT7gEae,2021-03-04 00:34:05.423000+00:00,144.25689,-9.45028,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7101,99942,,LT7gEae,2021-03-04 00:44:05.423000+00:00,144.24681,-9.44481,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7102,99942,,LT7gEae,2021-03-04 00:54:05.422000+00:00,144.23697,-9.43952,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7103,99942,,LT7gEae,2021-03-04 01:04:05.422000+00:00,144.22698,-9.43452,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7104,99942,,99942,2021-03-04 01:12:05.184000+00:00,143.90913,-9.17,15.2,G,W46,Gaia2,CCD,targeted_outlier,30.0,False
7105,99942,,LT7gEae,2021-03-04 01:14:05.422000+00:00,144.2173,-9.42901,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7106,99942,,LT7gEae,2021-03-04 01:24:05.422000+00:00,144.20742,-9.42361,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7107,99942,,LT7gEae,2021-03-04 01:34:05.421000+00:00,144.19752,-9.41829,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7108,99942,,99942,2021-03-04 01:36:04.608000+00:00,143.88883,-9.15756,15.1,G,W46,Gaia2,CCD,targeted_outlier,30.0,False
7109,99942,,LT7gEae,2021-03-04 01:44:05.421000+00:00,144.18764,-9.41306,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7110,99942,,LT7gEae,2021-03-04 01:54:05.421000+00:00,144.17771,-9.40786,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7111,99942,,LT7gEae,2021-03-04 02:04:05.421000+00:00,144.16771,-9.40216,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7112,99942,,99942,2021-03-04 02:10:07.968000+00:00,143.85975,-9.13994,15.1,G,W46,Gaia2,CCD,targeted_outlier,30.0,False
7113,99942,,LT7gEae,2021-03-04 02:14:05.420000+00:00,144.15786,-9.39682,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7114,99942,,LT7gEae,2021-03-04 02:24:05.420000+00:00,144.14787,-9.39166,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7115,99942,,LT7gEae,2021-03-04 02:34:05.420000+00:00,144.13812,-9.38654,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7116,99942,,LT7gEae,2021-03-04 02:44:05.420000+00:00,144.12835,-9.38106,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7117,99942,,LT7gEae,2021-03-04 02:54:05.419000+00:00,144.11794,-9.37658,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7118,99942,,LT7gEae,2021-03-04 03:04:05.419000+00:00,144.10855,-9.3704,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7119,99942,,LT7gEae,2021-03-04 03:14:05.419000+00:00,144.09867,-9.36505,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7120,99942,,LT7gEae,2021-03-04 03:24:05.419000+00:00,144.08943,-9.36042,15.8,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7121,99942,,Vp3301,2021-03-04 03:38:38.976000+00:00,143.79279,-9.09183,15.4,V,691,USNOB1,CCD,targeted_outlier,30.0,False
7122,99942,,LT7gEae,2021-03-04 03:44:05.418000+00:00,144.06814,-9.34859,15.7,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7123,99942,,Vp3301,2021-03-04 03:45:35.424000+00:00,143.78683,-9.08819,15.4,V,691,USNOB1,CCD,targeted_outlier,30.0,False
7124,99942,,Vp3301,2021-03-04 03:52:31.872000+00:00,143.78092,-9.08461,15.4,V,691,USNOB1,CCD,targeted_outlier,30.0,False
7125,99942,,LT7gEae,2021-03-04 03:54:05.418000+00:00,144.05881,-9.34355,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7126,99942,,LT7gEae,2021-03-04 04:04:05.417000+00:00,144.04899,-9.33834,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7127,99942,,LT7gEae,2021-03-04 04:14:05.417000+00:00,144.03935,-9.33279,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7128,99942,,LT7gEae,2021-03-04 04:24:05.417000+00:00,144.02947,-9.32735,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7129,99942,,LT7gEae,2021-03-04 04:34:05.417000+00:00,144.01947,-9.32217,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7130,99942,,LT7gEae,2021-03-04 04:44:05.416000+00:00,144.0096,-9.31688,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7131,99942,,LT7gEae,2021-03-04 04:54:05.416000+00:00,143.9998,-9.31143,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7132,99942,,LT7gEae,2021-03-04 05:04:05.416000+00:00,143.98985,-9.30585,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7133,99942,,LT7gEae,2021-03-04 05:14:05.416000+00:00,143.97992,-9.30063,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7134,99942,,LT7gEae,2021-03-04 05:24:05.415000+00:00,143.96993,-9.29537,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7135,99942,,LT7gEae,2021-03-04 05:34:05.415000+00:00,143.96002,-9.28995,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7136,99942,,LT7gEae,2021-03-04 05:44:05.415000+00:00,143.95033,-9.28436,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7137,99942,,LT7gEae,2021-03-04 05:54:05.415000+00:00,143.9404,-9.27897,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7138,99942,,99942,2021-03-04 05:55:24.384000+00:00,143.66267,-9.02286,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7139,99942,,99942,2021-03-04 05:56:23.136000+00:00,143.66187,-9.02233,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7140,99942,,99942,2021-03-04 05:56:53.376000+00:00,143.66146,-9.02208,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7141,99942,,99942,2021-03-04 05:57:22.752000+00:00,143.66104,-9.02181,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7142,99942,,99942,2021-03-04 05:57:52.992000+00:00,143.66063,-9.0215,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7143,99942,,99942,2021-03-04 05:58:23.232000+00:00,143.66029,-9.02125,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7144,99942,,99942,2021-03-04 05:58:52.608000+00:00,143.65975,-9.02103,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7145,99942,,99942,2021-03-04 05:59:22.848000+00:00,143.6595,-9.02069,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7146,99942,,99942,2021-03-04 05:59:53.952000+00:00,143.65887,-9.02039,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7147,99942,,99942,2021-03-04 06:00:24.192000+00:00,143.65854,-9.02011,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7148,99942,,99942,2021-03-04 06:00:53.568000+00:00,143.65808,-9.01989,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7149,99942,,99942,2021-03-04 06:01:23.808000+00:00,143.65767,-9.01969,15.0,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7150,99942,,99942,2021-03-04 06:01:54.048000+00:00,143.65742,-9.01931,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7151,99942,,99942,2021-03-04 06:02:34.656000+00:00,143.65667,-9.01897,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7152,99942,,99942,2021-03-04 06:03:04.896000+00:00,143.65621,-9.01878,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7153,99942,,99942,2021-03-04 06:03:36+00:00,143.65588,-9.01844,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7154,99942,,LT7gEae,2021-03-04 06:04:05.414000+00:00,143.93045,-9.27384,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7155,99942,,99942,2021-03-04 06:04:13.152000+00:00,143.65533,-9.01825,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7156,99942,,99942,2021-03-04 06:04:41.664000+00:00,143.65496,-9.01792,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7157,99942,,99942,2021-03-04 06:05:11.904000+00:00,143.6545,-9.01758,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7158,99942,,99942,2021-03-04 06:05:54.240000+00:00,143.65396,-9.01725,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7159,99942,,99942,2021-03-04 06:06:23.616000+00:00,143.65354,-9.01694,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7160,99942,,99942,2021-03-04 06:06:53.856000+00:00,143.65312,-9.01669,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7161,99942,,99942,2021-03-04 06:07:35.328000+00:00,143.65254,-9.01633,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7162,99942,,99942,2021-03-04 06:08:04.704000+00:00,143.65221,-9.01603,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7163,99942,,99942,2021-03-04 06:08:34.944000+00:00,143.65179,-9.01569,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7164,99942,,,2021-03-04 06:08:44.966000+00:00,143.651562,-9.015639,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7165,99942,,99942,2021-03-04 06:09:06.048000+00:00,143.65129,-9.01558,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7166,99942,,99942,2021-03-04 06:09:36.288000+00:00,143.65083,-9.01528,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7167,99942,,99942,2021-03-04 06:10:07.392000+00:00,143.65046,-9.01494,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7168,99942,,99942,2021-03-04 06:10:35.904000+00:00,143.65021,-9.01469,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7169,99942,,99942,2021-03-04 06:11:06.144000+00:00,143.64967,-9.01447,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7170,99942,,99942,2021-03-04 06:11:36.384000+00:00,143.64921,-9.01417,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7171,99942,,99942,2021-03-04 06:12:05.760000+00:00,143.64879,-9.01386,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7172,99942,,99942,2021-03-04 06:12:35.136000+00:00,143.64833,-9.01364,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7173,99942,,99942,2021-03-04 06:13:05.376000+00:00,143.64792,-9.01336,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7174,99942,,99942,2021-03-04 06:13:34.752000+00:00,143.64771,-9.01322,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7175,99942,,,2021-03-04 06:13:50.477000+00:00,143.647312,-9.012936,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7176,99942,,99942,2021-03-04 06:14:04.128000+00:00,143.64717,-9.01286,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7177,99942,,LT7gEae,2021-03-04 06:14:05.414000+00:00,143.92036,-9.26852,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7178,99942,,99942,2021-03-04 06:14:35.232000+00:00,143.64675,-9.01258,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7179,99942,,99942,2021-03-04 06:15:04.608000+00:00,143.64629,-9.01231,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7180,99942,,99942,2021-03-04 06:15:34.848000+00:00,143.64587,-9.01214,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7181,99942,,99942,2021-03-04 06:16:36.192000+00:00,143.64508,-9.01153,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7182,99942,,99942,2021-03-04 06:17:05.568000+00:00,143.64458,-9.01125,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7183,99942,,99942,2021-03-04 06:17:35.808000+00:00,143.64421,-9.01094,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7184,99942,,99942,2021-03-04 06:18:06.912000+00:00,143.64379,-9.01064,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7185,99942,,,2021-03-04 06:18:51.494000+00:00,143.643192,-9.010222,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7186,99942,,99942,2021-03-04 06:19:07.392000+00:00,143.643,-9.01011,15.2,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7187,99942,,99942,2021-03-04 06:19:36.768000+00:00,143.64254,-9.00992,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7188,99942,,99942,2021-03-04 06:20:07.008000+00:00,143.64212,-9.00967,15.3,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7189,99942,,99942,2021-03-04 06:20:37.248000+00:00,143.64175,-9.00936,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7190,99942,,99942,2021-03-04 06:21:06.624000+00:00,143.64129,-9.00903,15.1,G,I22,Gaia2,CCD,targeted_outlier,30.0,False
7191,99942,,LT7gEae,2021-03-04 06:24:05.414000+00:00,143.91066,-9.26297,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7192,99942,,LT7gEae,2021-03-04 06:34:05.413000+00:00,143.90082,-9.25751,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7193,99942,,LT7gEae,2021-03-04 06:44:05.413000+00:00,143.89077,-9.25225,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7194,99942,,LT7gEae,2021-03-04 06:54:05.413000+00:00,143.88086,-9.24701,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7195,99942,,LT7gEae,2021-03-04 07:04:05.413000+00:00,143.87093,-9.24141,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7196,99942,,C1YECZ1,2021-03-04 07:10:57.836000+00:00,143.609265,-8.98005,15.25,G,703,Gaia2,CCD,targeted_outlier,30.0,False
7197,99942,,LT7gEae,2021-03-04 07:14:05.412000+00:00,143.86086,-9.23575,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7198,99942,,LT7gEae,2021-03-04 07:24:05.412000+00:00,143.85111,-9.23044,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7199,99942,,C1YECZ1,2021-03-04 07:25:58.909000+00:00,143.59602,-8.97249,15.36,G,703,Gaia2,CCD,targeted_outlier,30.0,False
7200,99942,,C1YECZ1,2021-03-04 07:33:29.468000+00:00,143.589555,-8.96819,,,703,Gaia2,CCD,targeted_outlier,30.0,False
7201,99942,,LT7gEae,2021-03-04 07:34:05.412000+00:00,143.84127,-9.22533,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7202,99942,,LT7gEae,2021-03-04 07:44:05.412000+00:00,143.8316,-9.21981,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7203,99942,,LT7gEae,2021-03-04 07:54:05.411000+00:00,143.82162,-9.21415,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7204,99942,,LT7gEae,2021-03-04 08:04:05.411000+00:00,143.81157,-9.20886,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7205,99942,,LT7gEae,2021-03-04 08:14:05.411000+00:00,143.80188,-9.20367,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7206,99942,,LT7gEae,2021-03-04 08:24:05.411000+00:00,143.79182,-9.19816,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7207,99942,,LT7gEae,2021-03-04 08:34:05.410000+00:00,143.7818,-9.1925,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7208,99942,,LT7gEae,2021-03-04 08:44:05.410000+00:00,143.77207,-9.18727,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7209,99942,,LT7gEae,2021-03-04 08:54:05.410000+00:00,143.76197,-9.18181,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7210,99942,,LT7gEae,2021-03-04 09:04:05.410000+00:00,143.75197,-9.17648,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7211,99942,,LT7gEae,2021-03-04 09:14:05.409000+00:00,143.74231,-9.17078,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7212,99942,,LT7gEae,2021-03-04 09:24:05.409000+00:00,143.73227,-9.16507,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7213,99942,,LT7gEae,2021-03-04 09:34:05.409000+00:00,143.72254,-9.16017,15.7,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7214,99942,,LT7gEae,2021-03-04 09:44:05.408000+00:00,143.7126,-9.15491,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7215,99942,,LT7gEae,2021-03-04 09:54:05.408000+00:00,143.703,-9.14932,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7216,99942,,LT7gEae,2021-03-04 10:04:05.408000+00:00,143.69296,-9.14367,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7217,99942,,LT7gEae,2021-03-04 10:14:05.408000+00:00,143.68278,-9.13831,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7218,99942,,LT7gEae,2021-03-04 10:24:05.407000+00:00,143.67314,-9.13322,15.7,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7219,99942,,LT7gEae,2021-03-04 10:34:05.407000+00:00,143.66305,-9.12739,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7220,99942,,LT7gEae,2021-03-04 10:44:05.407000+00:00,143.65342,-9.12194,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7221,99942,,LT7gEae,2021-03-04 10:54:05.407000+00:00,143.64326,-9.11641,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7222,99942,,LT7gEae,2021-03-04 11:04:05.406000+00:00,143.63331,-9.11127,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7223,99942,,LT7gEae,2021-03-04 11:14:05.406000+00:00,143.62348,-9.10573,15.7,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7224,99942,,LT7gEae,2021-03-04 11:24:05.406000+00:00,143.61377,-9.10008,15.7,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7225,99942,,LT7gEae,2021-03-04 11:34:05.406000+00:00,143.6039,-9.09472,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7226,99942,,LT7gEae,2021-03-04 11:44:05.405000+00:00,143.59405,-9.0893,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7227,99942,,LT7gEae,2021-03-04 11:54:05.405000+00:00,143.58401,-9.08393,15.6,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7228,99942,,LT7gEae,2021-03-04 12:04:05.405000+00:00,143.574,-9.07821,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7229,99942,,LT7gEae,2021-03-04 12:24:05.404000+00:00,143.55411,-9.06742,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7230,99942,,LT7gEae,2021-03-04 12:34:05.404000+00:00,143.54412,-9.062,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7231,99942,,LT7gEae,2021-03-04 12:44:05.404000+00:00,143.53438,-9.05635,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7232,99942,,LT7gEae,2021-03-04 12:54:05.403000+00:00,143.52454,-9.05083,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7233,99942,,LT7gEae,2021-03-04 13:04:05.403000+00:00,143.51444,-9.0454,15.5,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7234,99942,,LT7gEae,2021-03-04 13:14:05.403000+00:00,143.50454,-9.04018,15.4,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7235,99942,,LT7gEae,2021-03-04 13:24:05.403000+00:00,143.49472,-9.03439,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7236,99942,,LT7gEae,2021-03-04 13:34:05.402000+00:00,143.48482,-9.02898,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7237,99942,,LT7gEae,2021-03-04 13:44:05.402000+00:00,143.47487,-9.02348,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7238,99942,,LT7gEae,2021-03-04 13:54:05.402000+00:00,143.46497,-9.01809,15.3,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7239,99942,,LT7gEae,2021-03-04 14:04:05.402000+00:00,143.45498,-9.01238,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7240,99942,,LT7gEae,2021-03-04 14:14:05.401000+00:00,143.44512,-9.00691,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7241,99942,,LT7gEae,2021-03-04 14:24:05.401000+00:00,143.43521,-9.00154,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7242,99942,,LT7gEae,2021-03-04 14:34:05.401000+00:00,143.42517,-8.99606,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7243,99942,,LT7gEae,2021-03-04 14:44:05.401000+00:00,143.41545,-8.99045,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7244,99942,,LT7gEae,2021-03-04 14:54:05.400000+00:00,143.40552,-8.98487,15.2,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
7245,99942,,LT7gEae,2021-03-04 15:04:05.400000+00:00,143.39549,-8.97948,15.1,G,C57,Gaia2,CCD,targeted_outlier,30.0,False
