obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec
170,101955,1999 RQ36,J99R36Q,1999-09-21 15:49:03.648000+00:00,75.54355555555556,-0.24102444444444443,14.9,R,428,GSC,CCD,systematic_bias,2.0
171,101955,1999 RQ36,J99R36Q,1999-09-21 15:49:58.944000+00:00,75.55030555555555,-0.23625444444444443,15.0,R,428,GSC,CCD,systematic_bias,2.0
172,101955,1999 RQ36,J99R36Q,1999-09-21 15:50:48.192000+00:00,75.55626555555556,-0.23205444444444445,14.9,R,428,GSC,CCD,systematic_bias,2.0
173,101955,1999 RQ36,J99R36Q,1999-09-22 01:29:01.248000+00:00,80.06197555555555,2.6056355555555557,14.6,V,121,GSC,CCD,systematic_bias,2.0
174,101955,1999 RQ36,J99R36Q,1999-09-22 01:30:03.456000+00:00,80.06976555555555,2.6110855555555554,,,121,GSC,CCD,systematic_bias,2.0
175,101955,1999 RQ36,J99R36Q,1999-09-22 01:57:20.736000+00:00,80.27847555555554,2.7573355555555557,14.9,V,121,GSC,CCD,systematic_bias,2.0
176,101955,1999 RQ36,J99R36Q,1999-09-22 01:58:30.720000+00:00,80.28742555555554,2.7636155555555555,,,121,GSC,CCD,systematic_bias,2.0
177,101955,1999 RQ36,J99R36Q,1999-09-22 10:17:59.424000+00:00,84.45834555555555,5.469885555555556,15.1,R,848,UNK,CCD,systematic_bias,2.0
178,101955,1999 RQ36,J99R36Q,1999-09-22 10:19:04.224000+00:00,84.46713555555554,5.475915555555556,15.4,R,848,UNK,CCD,systematic_bias,2.0
179,101955,1999 RQ36,J99R36Q,1999-09-22 10:20:10.752000+00:00,84.47601555555555,5.481975555555556,15.4,R,848,UNK,CCD,systematic_bias,2.0
180,101955,1999 RQ36,J99R36Q,1999-09-22 10:21:16.416000+00:00,84.48476555555555,5.487915555555555,15.3,R,848,UNK,CCD,systematic_bias,2.0
181,101955,1999 RQ36,J99R36Q,1999-09-22 10:23:25.152000+00:00,84.50209555555556,5.499865555555556,15.5,R,848,UNK,CCD,systematic_bias,2.0
182,101955,1999 RQ36,J99R36Q,1999-09-22 10:24:32.544000+00:00,84.51101555555555,5.505865555555555,15.5,R,848,UNK,CCD,systematic_bias,2.0
183,101955,1999 RQ36,J99R36Q,1999-09-22 10:25:38.208000+00:00,84.51972555555555,5.511885555555556,15.2,R,848,UNK,CCD,systematic_bias,2.0
184,101955,1999 RQ36,J99R36Q,1999-09-22 10:26:44.736000+00:00,84.52842555555554,5.517805555555555,15.4,R,848,UNK,CCD,systematic_bias,2.0
185,101955,1999 RQ36,J99R36Q,1999-09-22 10:31:05.664000+00:00,84.56351555555555,5.541695555555556,15.4,R,848,UNK,CCD,systematic_bias,2.0
186,101955,1999 RQ36,J99R36Q,1999-09-23 10:57:38.880000+00:00,97.01697555555555,13.308115555555556,15.5,R,848,UNK,CCD,systematic_bias,2.0
187,101955,1999 RQ36,J99R36Q,1999-09-23 11:23:31.488000+00:00,97.22884555555555,13.439915555555556,14.8,R,848,UNK,CCD,systematic_bias,2.0
188,101955,1999 RQ36,J99R36Q,1999-09-23 11:36:20.448000+00:00,97.33343555555555,13.505135555555556,15.1,R,848,UNK,CCD,systematic_bias,2.0
189,101955,1999 RQ36,J99R36Q,1999-09-23 11:43:50.592000+00:00,97.39447555555554,13.543165555555555,15.0,R,848,UNK,CCD,systematic_bias,2.0
190,101955,1999 RQ36,J99R36Q,1999-09-23 11:58:17.184000+00:00,97.51180555555555,13.616195555555556,15.3,R,848,UNK,CCD,systematic_bias,2.0
191,101955,1999 RQ36,J99R36Q,1999-09-23 12:11:06.144000+00:00,97.61563555555556,13.680945555555555,15.6,R,848,UNK,CCD,systematic_bias,2.0
192,101955,1999 RQ36,J99R36Q,1999-09-23 18:20:38.976000+00:00,100.74826555555555,15.662385555555556,15.2,R,428,GSC,CCD,systematic_bias,2.0
193,101955,1999 RQ36,J99R36Q,1999-09-24 18:32:38.688000+00:00,112.52613555555556,21.680555555555554,15.5,R,428,GSC,CCD,systematic_bias,2.0
194,101955,1999 RQ36,J99R36Q,1999-12-29 15:39:24.768000+00:00,207.00838555555558,5.332305555555556,,,568,UNK,CCD,systematic_bias,2.0
195,101955,1999 RQ36,J99R36Q,1999-12-29 15:43:49.152000+00:00,207.00968555555556,5.331135555555556,,,568,UNK,CCD,systematic_bias,2.0
196,101955,1999 RQ36,J99R36Q,1999-12-30 15:28:15.168000+00:00,207.46280555555558,4.9586355555555555,,,568,UNK,CCD,systematic_bias,2.0
197,101955,1999 RQ36,J99R36Q,1999-12-30 15:31:39.936000+00:00,207.46384555555557,4.957775555555556,,,568,UNK,CCD,systematic_bias,2.0
198,101955,1999 RQ36,J99R36Q,2000-03-30 09:22:01.056000+00:00,215.98813555555557,-21.444334444444447,18.2,R,695,UNK,CCD,systematic_bias,2.0
199,101955,1999 RQ36,J99R36Q,2000-03-30 09:26:00.384000+00:00,215.98613555555556,-21.444724444444446,18.2,R,695,UNK,CCD,systematic_bias,2.0
200,101955,1999 RQ36,J99R36Q,2000-03-30 09:29:47.616000+00:00,215.98426555555557,-21.445114444444446,18.1,R,695,UNK,CCD,systematic_bias,2.0
201,101955,1999 RQ36,J99R36Q,2000-03-30 09:33:58.176000+00:00,215.98205555555558,-21.445504444444445,18.1,R,695,UNK,CCD,systematic_bias,2.0
202,101955,1999 RQ36,J99R36Q,2000-03-30 09:56:09.600000+00:00,215.97076555555557,-21.447634444444446,,,695,UNK,CCD,systematic_bias,2.0
203,101955,1999 RQ36,J99R36Q,2000-03-30 10:00:12.384000+00:00,215.96859555555557,-21.448004444444447,18.1,R,695,UNK,CCD,systematic_bias,2.0
204,101955,1999 RQ36,J99R36Q,2000-03-30 10:03:50.112000+00:00,215.96684555555555,-21.448364444444447,18.1,R,695,UNK,CCD,systematic_bias,2.0
205,101955,1999 RQ36,J99R36Q,2000-03-30 10:07:26.976000+00:00,215.96505555555555,-21.448694444444445,18.2,R,695,UNK,CCD,systematic_bias,2.0
206,101955,1999 RQ36,J99R36Q,2000-03-30 10:11:19.392000+00:00,215.96301555555556,-21.449084444444445,18.0,R,695,UNK,CCD,systematic_bias,2.0
207,101955,1999 RQ36,J99R36Q,2000-03-30 10:31:09.984000+00:00,215.95288555555555,-21.450944444444445,18.1,R,695,UNK,CCD,systematic_bias,2.0
208,101955,1999 RQ36,J99R36Q,2000-03-30 10:34:26.112000+00:00,215.95122555555557,-21.451254444444444,18.0,R,695,UNK,CCD,systematic_bias,2.0
209,101955,1999 RQ36,,2000-04-06 05:47:28.320000+00:00,210.94055555555556,-22.153554444444445,19.0,R,709,USNOSA1,CCD,systematic_bias,2.0
210,101955,1999 RQ36,,2000-04-06 05:50:21.120000+00:00,210.93893555555556,-22.153864444444444,19.0,R,709,USNOSA1,CCD,systematic_bias,2.0
211,101955,1999 RQ36,,2000-04-06 05:52:22.080000+00:00,210.93743555555557,-22.153974444444447,18.9,R,709,USNOSA1,CCD,systematic_bias,2.0
212,101955,1999 RQ36,,2000-04-06 05:55:23.520000+00:00,210.93593555555557,-22.154114444444446,18.7,R,709,USNOSA1,CCD,systematic_bias,2.0
213,101955,1999 RQ36,,2000-04-06 05:58:24.960000+00:00,210.93438555555556,-22.154164444444447,19.0,R,709,USNOSA1,CCD,systematic_bias,2.0
214,101955,1999 RQ36,,2000-04-06 06:00:25.920000+00:00,210.93301555555556,-22.154384444444446,19.0,R,709,USNOSA1,CCD,systematic_bias,2.0
215,101955,1999 RQ36,,2000-04-06 06:03:27.360000+00:00,210.93130555555555,-22.154504444444445,19.0,R,709,USNOSA1,CCD,systematic_bias,2.0
216,101955,1999 RQ36,,2000-04-06 06:06:28.800000+00:00,210.92980555555556,-22.154664444444446,18.9,R,709,USNOSA1,CCD,systematic_bias,2.0
217,101955,1999 RQ36,J99R36Q,2005-06-30 12:22:30.432000+00:00,346.96167555555553,-25.036224444444446,,,F65,USNOA2,CCD,systematic_bias,2.0
218,101955,1999 RQ36,J99R36Q,2005-06-30 12:24:10.656000+00:00,346.96230555555553,-25.036254444444445,,,F65,USNOA2,CCD,systematic_bias,2.0
219,101955,1999 RQ36,J99R36Q,2005-06-30 12:25:45.696000+00:00,346.9628055555555,-25.036114444444447,,,F65,USNOA2,CCD,systematic_bias,2.0
220,101955,1999 RQ36,J99R36Q,2005-06-30 12:27:20.736000+00:00,346.9635955555555,-25.035884444444445,,,F65,USNOA2,CCD,systematic_bias,2.0
221,101955,1999 RQ36,5P58DC7,2005-08-08 15:59:25.728000+00:00,7.598925555555556,-24.458884444444447,18.5,V,E12,UCAC2,CCD,systematic_bias,2.0
222,101955,1999 RQ36,5P58DC7,2005-08-08 16:18:27.936000+00:00,7.605555555555556,-24.458634444444446,18.6,V,E12,UCAC2,CCD,systematic_bias,2.0
223,101955,1999 RQ36,5P58DC7,2005-08-08 16:36:47.808000+00:00,7.611685555555556,-24.458304444444448,18.7,V,E12,UCAC2,CCD,systematic_bias,2.0
224,101955,1999 RQ36,5P58DC7,2005-08-08 16:55:20.640000+00:00,7.6176755555555555,-24.457914444444445,18.6,V,E12,UCAC2,CCD,systematic_bias,2.0
225,101955,1999 RQ36,J99R36Q,2005-08-15 16:40:14.304000+00:00,11.710935555555556,-24.124114444444444,18.2,V,428,UCAC2,CCD,systematic_bias,2.0
226,101955,1999 RQ36,J99R36Q,2005-08-15 16:43:50.304000+00:00,11.712265555555556,-24.123914444444445,18.3,V,428,UCAC2,CCD,systematic_bias,2.0
227,101955,1999 RQ36,J99R36Q,2005-08-15 16:47:26.304000+00:00,11.713595555555555,-24.123754444444447,18.1,V,428,UCAC2,CCD,systematic_bias,2.0
228,101955,1999 RQ36,5Q5AD7F,2005-08-27 18:20:18.240000+00:00,20.793095555555553,-22.275194444444445,17.1,V,E12,UCAC2,CCD,systematic_bias,2.0
229,101955,1999 RQ36,5Q5AD7F,2005-08-27 18:36:08.640000+00:00,20.801935555555556,-22.272024444444448,17.1,V,E12,UCAC2,CCD,systematic_bias,2.0
230,101955,1999 RQ36,5Q5AD7F,2005-08-27 18:52:23.232000+00:00,20.811385555555553,-22.268724444444445,17.1,V,E12,UCAC2,CCD,systematic_bias,2.0
231,101955,1999 RQ36,5Q5AD7F,2005-08-27 19:08:19.680000+00:00,20.820385555555553,-22.265364444444447,17.3,V,E12,UCAC2,CCD,systematic_bias,2.0
232,101955,1999 RQ36,J99R36Q,2005-09-04 01:28:19.776000+00:00,29.404635555555554,-19.187724444444445,16.8,R,157,UCAC2,CCD,systematic_bias,2.0
233,101955,1999 RQ36,J99R36Q,2005-09-04 01:29:49.632000+00:00,29.406015555555555,-19.186914444444447,16.8,R,157,UCAC2,CCD,systematic_bias,2.0
234,101955,1999 RQ36,J99R36Q,2005-09-04 01:31:20.352000+00:00,29.407515555555555,-19.186384444444446,17.0,R,157,UCAC2,CCD,systematic_bias,2.0
235,101955,1999 RQ36,J99R36Q,2005-09-04 01:32:50.208000+00:00,29.408675555555554,-19.185474444444445,16.3,R,157,UCAC2,CCD,systematic_bias,2.0
236,101955,,J99R36Q,2005-09-10 00:03:59.328000+00:00,40.812555555555555,-13.499274444444444,,,084,UCAC2,CCD,systematic_bias,2.0
237,101955,,J99R36Q,2005-09-10 00:05:26.592000+00:00,40.814925555555554,-13.497634444444444,,,084,UCAC2,CCD,systematic_bias,2.0
238,101955,,A1955,2005-09-12 13:57:12.096000+00:00,48.08043555555556,-9.184584444444445,15.8,R,608,USNOA2,CCD,systematic_bias,2.0
239,101955,,A1955,2005-09-12 14:12:48.672000+00:00,48.111805555555556,-9.163194444444445,16.0,R,608,USNOA2,CCD,systematic_bias,2.0
240,101955,,A1955,2005-09-12 15:11:57.984000+00:00,48.23047555555556,-9.081414444444444,15.4,R,608,USNOA2,CCD,systematic_bias,2.0
241,101955,1999 RQ36,5R3FACA,2005-09-13 08:50:34.944000+00:00,50.72768555555556,-7.553944444444444,15.7,V,703,UCAC2,CCD,systematic_bias,2.0
242,101955,1999 RQ36,5R3FACA,2005-09-13 09:03:34.272000+00:00,50.756635555555555,-7.534334444444444,15.8,V,703,UCAC2,CCD,systematic_bias,2.0
243,101955,1999 RQ36,5R3FACA,2005-09-13 09:16:30.144000+00:00,50.78559555555556,-7.514774444444444,15.8,V,703,UCAC2,CCD,systematic_bias,2.0
244,101955,1999 RQ36,5R3FACA,2005-09-13 09:29:25.152000+00:00,50.81438555555556,-7.495274444444444,15.7,V,703,UCAC2,CCD,systematic_bias,2.0
245,101955,1999 RQ36,J99R36Q,2005-09-14 17:34:05.664000+00:00,55.78151555555556,-4.294634444444444,16.0,V,379,UCAC2,CCD,systematic_bias,2.0
246,101955,1999 RQ36,J99R36Q,2005-09-14 17:37:43.392000+00:00,55.790845555555556,-4.288164444444444,16.2,V,379,UCAC2,CCD,systematic_bias,2.0
247,101955,1999 RQ36,J99R36Q,2005-09-14 17:38:55.968000+00:00,55.79393555555556,-4.285944444444445,16.2,V,379,UCAC2,CCD,systematic_bias,2.0
248,101955,1999 RQ36,J99R36Q,2005-09-14 17:40:07.680000+00:00,55.79701555555556,-4.2838344444444445,16.0,V,379,UCAC2,CCD,systematic_bias,2.0
249,101955,1999 RQ36,J99R36Q,2005-09-14 17:43:27.264000+00:00,55.80551555555556,-4.277884444444444,16.0,V,379,UCAC2,CCD,systematic_bias,2.0
250,101955,1999 RQ36,J99R36Q,2005-09-14 17:49:30.144000+00:00,55.820885555555556,-4.266974444444444,15.7,V,379,UCAC2,CCD,systematic_bias,2.0
251,101955,1999 RQ36,J99R36Q,2005-09-14 17:50:41.856000+00:00,55.823885555555556,-4.264774444444444,15.7,V,379,UCAC2,CCD,systematic_bias,2.0
252,101955,1999 RQ36,J99R36Q,2005-09-14 17:57:32.256000+00:00,55.84151555555556,-4.252524444444444,16.3,V,379,UCAC2,CCD,systematic_bias,2.0
253,101955,1999 RQ36,J99R36Q,2005-09-14 17:59:57.408000+00:00,55.84768555555556,-4.248224444444444,16.1,V,379,UCAC2,CCD,systematic_bias,2.0
254,101955,1999 RQ36,J99R36Q,2005-09-14 18:01:09.984000+00:00,55.85080555555556,-4.2460844444444446,16.1,V,379,UCAC2,CCD,systematic_bias,2.0
255,101955,1999 RQ36,79H063,2005-09-17 09:25:00.768000+00:00,67.81513555555556,3.6705555555555556,15.8,R,699,USNOA2,CCD,systematic_bias,2.0
256,101955,1999 RQ36,79H063,2005-09-17 10:15:30.816000+00:00,67.98297555555556,3.7888355555555555,,,699,USNOA2,CCD,systematic_bias,2.0
257,101955,1999 RQ36,79H063,2005-09-17 10:54:47.808000+00:00,68.11301555555555,3.8809155555555557,,,699,USNOA2,CCD,systematic_bias,2.0
258,101955,,J99R36Q,2005-09-17 22:55:49.152000+00:00,70.72513555555555,5.569555555555556,,,084,UCAC2,CCD,systematic_bias,2.0
259,101955,,J99R36Q,2005-09-17 22:56:25.440000+00:00,70.72726555555555,5.571055555555556,,,084,UCAC2,CCD,systematic_bias,2.0
260,101955,,J99R36Q,2005-09-17 22:57:00.864000+00:00,70.72938555555555,5.572415555555556,,,084,UCAC2,CCD,systematic_bias,2.0
261,101955,,J99R36Q,2005-09-23 01:13:25.536000+00:00,101.01797555555555,22.688165555555553,,,084,UCAC2,CCD,systematic_bias,2.0
262,101955,,J99R36Q,2005-09-23 01:14:01.824000+00:00,101.02034555555555,22.689275555555554,,,084,UCAC2,CCD,systematic_bias,2.0
263,101955,,J99R36Q,2005-09-23 01:16:59.808000+00:00,101.03276555555556,22.695025555555553,,,084,UCAC2,CCD,systematic_bias,2.0
264,101955,,J99R36Q,2005-09-23 01:17:43.008000+00:00,101.03559555555555,22.696385555555555,,,084,UCAC2,CCD,systematic_bias,2.0
265,101955,,J99R36Q,2005-09-23 01:18:54.720000+00:00,101.04063555555555,22.698695555555553,,,084,UCAC2,CCD,systematic_bias,2.0
266,101955,,G11p1q,2006-02-02 12:06:06.336000+00:00,222.25984555555556,-7.969664444444445,21.4,V,691,USNOA2,CCD,systematic_bias,2.0
267,101955,,G11p1q,2006-02-02 12:24:04.608000+00:00,222.26380555555556,-7.973584444444445,21.3,V,691,USNOA2,CCD,systematic_bias,2.0
268,101955,,G11p1q,2006-02-02 12:42:03.744000+00:00,222.26776555555557,-7.977584444444444,20.8,V,691,USNOA2,CCD,systematic_bias,2.0
269,101955,,6F0996E,2006-03-24 09:41:28.320000+00:00,224.16547555555556,-21.892114444444445,19.5,V,703,UCAC2,CCD,systematic_bias,2.0
270,101955,,6F0996E,2006-03-24 09:47:45.024000+00:00,224.16338555555558,-21.893194444444447,19.7,V,703,UCAC2,CCD,systematic_bias,2.0
271,101955,,6F0996E,2006-03-24 09:54:07.776000+00:00,224.16130555555557,-21.894364444444445,19.7,V,703,UCAC2,CCD,systematic_bias,2.0
272,101955,,6F0996E,2006-03-24 10:00:32.256000+00:00,224.15872555555558,-21.895384444444446,19.6,V,703,UCAC2,CCD,systematic_bias,2.0
273,101955,,KT5JHD1,2006-04-21 06:55:19.488000+00:00,204.75692555555557,-24.430114444444445,19.0,R,644,USNOB1,CCD,systematic_bias,2.0
274,101955,,KT5JHD1,2006-04-21 07:27:13.248000+00:00,204.73913555555558,-24.428774444444446,18.5,R,644,USNOB1,CCD,systematic_bias,2.0
275,101955,,KT5JHD1,2006-04-21 07:57:35.424000+00:00,204.72247555555558,-24.427444444444447,18.6,R,644,USNOB1,CCD,systematic_bias,2.0
276,101955,,6H617CA,2006-04-29 14:06:25.920000+00:00,199.09630555555557,-23.616584444444445,19.1,V,E12,UCAC2,CCD,systematic_bias,2.0
277,101955,,6H617CA,2006-04-29 14:19:20.928000+00:00,199.09030555555557,-23.615524444444446,18.7,V,E12,UCAC2,CCD,systematic_bias,2.0
278,101955,,6H617CA,2006-04-29 14:32:16.800000+00:00,199.08488555555556,-23.614524444444445,18.3,V,E12,UCAC2,CCD,systematic_bias,2.0
279,101955,,6H617CA,2006-04-29 14:45:15.264000+00:00,199.07888555555556,-23.613254444444447,19.0,V,E12,UCAC2,CCD,systematic_bias,2.0
280,101955,,A1955,2006-04-30 04:40:46.272000+00:00,198.74093555555555,-23.549414444444444,,,290,USNOB1,CCD,systematic_bias,2.0
281,101955,,A1955,2006-04-30 04:48:05.184000+00:00,198.73776555555557,-23.548804444444446,,,290,USNOB1,CCD,systematic_bias,2.0
282,101955,,A1955,2006-04-30 05:33:17.280000+00:00,198.71801555555555,-23.545084444444445,,,290,USNOB1,CCD,systematic_bias,2.0
283,101955,,A1955,2006-04-30 06:36:44.064000+00:00,198.69018555555556,-23.539554444444445,18.9,R,290,USNOB1,CCD,systematic_bias,2.0
284,101955,,A1955,2006-05-22 05:55:45.984000+00:00,191.54618555555555,-20.902024444444447,,,693,USNOB1,CCD,systematic_bias,2.0
285,101955,,A1955,2006-05-22 06:03:03.168000+00:00,191.54568555555556,-20.901664444444446,,,693,USNOB1,CCD,systematic_bias,2.0
286,101955,,A1955,2006-05-22 06:10:21.216000+00:00,191.54505555555556,-20.901224444444445,,,693,USNOB1,CCD,systematic_bias,2.0
287,101955,,A1955,2006-05-22 06:17:38.400000+00:00,191.54451555555556,-20.900664444444445,,,693,USNOB1,CCD,systematic_bias,2.0
288,101955,,A1955,2006-05-22 06:24:55.584000+00:00,191.54401555555557,-20.900114444444448,20.5,R,693,USNOB1,CCD,systematic_bias,2.0
289,101955,,A1955,2006-05-26 04:25:25.248000+00:00,191.35955555555557,-20.591334444444445,,,693,USNOB1,CCD,systematic_bias,2.0
290,101955,,A1955,2006-05-26 04:32:43.296000+00:00,191.35922555555555,-20.591114444444447,,,693,USNOB1,CCD,systematic_bias,2.0
291,101955,,A1955,2006-05-26 04:40:01.344000+00:00,191.35897555555556,-20.590884444444445,,,693,USNOB1,CCD,systematic_bias,2.0
292,101955,,A1955,2006-05-26 04:47:19.392000+00:00,191.35876555555558,-20.590304444444445,20.8,R,693,USNOB1,CCD,systematic_bias,2.0
293,101955,,A1955,2011-08-13 03:53:55.680000+00:00,35.22109555555556,-1.1618844444444443,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
294,101955,,A1955,2011-08-13 03:55:28.992000+00:00,35.222345555555556,-1.1613344444444444,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
295,101955,,A1955,2011-08-13 03:57:02.304000+00:00,35.223555555555556,-1.1605244444444442,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
296,101955,,A1955,2011-08-13 03:59:10.176000+00:00,35.22513555555556,-1.1598044444444444,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
297,101955,,A1955,2011-08-13 04:00:21.024000+00:00,35.226055555555554,-1.1593044444444442,18.9,R,950,USNOB1,CCD,systematic_bias,2.0
298,101955,,A1955,2011-08-13 04:01:24.960000+00:00,35.22680555555556,-1.1588644444444443,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
299,101955,,A1955,2011-08-13 04:02:28.032000+00:00,35.22776555555556,-1.1585044444444443,18.9,R,950,USNOB1,CCD,systematic_bias,2.0
300,101955,,A1955,2011-08-13 04:03:30.240000+00:00,35.22842555555556,-1.1580844444444442,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
301,101955,,A1955,2011-08-13 04:04:37.632000+00:00,35.229345555555554,-1.1575544444444443,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
302,101955,,A1955,2011-08-13 04:05:33.792000+00:00,35.230225555555556,-1.1572244444444444,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
303,101955,,A1955,2011-08-13 04:06:30.816000+00:00,35.230805555555555,-1.1567744444444443,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
304,101955,,A1955,2011-08-13 04:07:50.304000+00:00,35.23184555555556,-1.1562744444444444,18.8,R,950,USNOB1,CCD,systematic_bias,2.0
305,101955,,A1955,2011-08-13 04:09:53.856000+00:00,35.233515555555556,-1.1553844444444443,18.9,R,950,USNOB1,CCD,systematic_bias,2.0
306,101955,,A1955,2011-08-13 04:25:01.920000+00:00,35.245175555555555,-1.1492544444444444,18.9,R,950,USNOB1,CCD,systematic_bias,2.0
307,101955,,A1955,2011-08-13 04:26:18.816000+00:00,35.246185555555556,-1.1486644444444443,18.8,R,950,USNOB1,CCD,systematic_bias,2.0
308,101955,,A1955,2011-08-13 04:27:14.976000+00:00,35.24693555555556,-1.1483344444444443,18.9,R,950,USNOB1,CCD,systematic_bias,2.0
309,101955,,A1955,2011-08-13 04:28:12+00:00,35.24755555555556,-1.1479444444444444,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
310,101955,,A1955,2011-08-13 04:30:19.008000+00:00,35.24934555555556,-1.1471644444444444,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
311,101955,,A1955,2011-08-13 04:31:16.032000+00:00,35.24997555555556,-1.1466944444444445,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
312,101955,,A1955,2011-08-13 04:32:13.056000+00:00,35.25080555555556,-1.1463044444444443,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
313,101955,,A1955,2011-08-13 04:33:23.904000+00:00,35.25163555555556,-1.1458344444444444,18.9,R,950,USNOB1,CCD,systematic_bias,2.0
314,101955,,A1955,2011-08-13 04:34:20.928000+00:00,35.25243555555556,-1.1454444444444443,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
315,101955,,A1955,2011-08-13 04:35:17.088000+00:00,35.253055555555555,-1.1450244444444444,18.8,R,950,USNOB1,CCD,systematic_bias,2.0
316,101955,,A1955,2011-08-13 04:36:35.712000+00:00,35.254175555555555,-1.1445044444444443,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
317,101955,,A1955,2011-08-13 04:37:32.736000+00:00,35.254845555555555,-1.1441644444444443,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
318,101955,,A1955,2011-08-13 04:38:28.896000+00:00,35.255515555555554,-1.1437544444444443,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
319,101955,,A1955,2011-08-13 04:39:33.696000+00:00,35.256345555555555,-1.1432744444444443,18.9,R,950,USNOB1,CCD,systematic_bias,2.0
320,101955,,A1955,2011-08-13 04:40:30.720000+00:00,35.25713555555556,-1.1429144444444443,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
321,101955,,A1955,2011-08-13 04:41:27.744000+00:00,35.25780555555556,-1.1425544444444444,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
322,101955,,A1955,2011-08-13 04:42:34.272000+00:00,35.258765555555556,-1.1420844444444445,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
323,101955,,A1955,2011-08-13 04:43:31.296000+00:00,35.25947555555556,-1.1416644444444444,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
324,101955,,A1955,2011-08-13 04:44:28.320000+00:00,35.260175555555556,-1.1413044444444445,19.2,R,950,USNOB1,CCD,systematic_bias,2.0
325,101955,,A1955,2011-08-13 04:45:33.120000+00:00,35.26097555555556,-1.1409144444444443,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
326,101955,,A1955,2011-08-30 01:17:57.696000+00:00,58.848975555555555,10.961865555555555,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
327,101955,,A1955,2011-08-30 01:24:05.760000+00:00,58.856095555555555,10.965415555555555,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
328,101955,,A1955,2011-08-30 01:31:48+00:00,58.86497555555556,10.969885555555555,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
329,101955,,A1955,2011-08-30 01:39:37.152000+00:00,58.87392555555556,10.974445555555556,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
330,101955,,A1955,2011-08-30 01:48:19.872000+00:00,58.883805555555554,10.979495555555555,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
331,101955,,A1955,2011-08-30 01:56:54.816000+00:00,58.89359555555556,10.984475555555555,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
332,101955,,A1955,2011-08-30 02:06:29.376000+00:00,58.90447555555556,10.990025555555556,19.5,R,950,USNOB1,CCD,systematic_bias,2.0
333,101955,,A1955,2011-08-30 02:14:08.160000+00:00,58.913225555555556,10.994495555555556,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
334,101955,,A1955,2011-08-30 02:21:40.896000+00:00,58.921725555555554,10.998885555555555,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
335,101955,,A1955,2011-08-30 02:29:37.824000+00:00,58.930725555555554,11.003585555555556,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
336,101955,,A1955,2011-08-30 02:36:25.632000+00:00,58.938515555555554,11.007415555555555,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
337,101955,,A1955,2011-08-30 02:44:06.144000+00:00,58.947225555555555,11.011865555555556,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
338,101955,,A1955,2011-08-30 02:52:43.680000+00:00,58.95688555555556,11.016865555555556,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
339,101955,,A1955,2011-08-30 02:59:21.984000+00:00,58.96434555555556,11.020695555555555,19.3,R,950,USNOB1,CCD,systematic_bias,2.0
340,101955,,A1955,2011-08-30 03:06:26.208000+00:00,58.972385555555555,11.024835555555555,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
341,101955,,A1955,2011-08-30 03:13:54.624000+00:00,58.98072555555556,11.029115555555556,19.1,R,950,USNOB1,CCD,systematic_bias,2.0
342,101955,,A1955,2011-08-30 03:19:34.176000+00:00,58.98705555555556,11.032385555555555,19.4,R,950,USNOB1,CCD,systematic_bias,2.0
343,101955,,A1955,2011-08-30 03:29:38.976000+00:00,58.99851555555556,11.038275555555556,19.0,R,950,USNOB1,CCD,systematic_bias,2.0
