obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec,is_targeted_row
177,101955,1999 RQ36,J99R36Q,1999-09-22 10:17:59.424000+00:00,84.45779,5.46933,15.1,R,848,UNK,CCD,targeted_outlier,30.0,False
178,101955,1999 RQ36,J99R36Q,1999-09-22 10:19:04.224000+00:00,84.46658,5.47536,15.4,R,848,UNK,CCD,targeted_outlier,30.0,False
179,101955,1999 RQ36,J99R36Q,1999-09-22 10:20:10.752000+00:00,84.47546,5.48142,15.4,R,848,UNK,CCD,targeted_outlier,30.0,False
180,101955,1999 RQ36,J99R36Q,1999-09-22 10:21:16.416000+00:00,84.48421,5.48736,15.3,R,848,UNK,CCD,targeted_outlier,30.0,False
181,101955,1999 RQ36,J99R36Q,1999-09-22 10:23:25.152000+00:00,84.50154,5.49931,15.5,R,848,UNK,CCD,targeted_outlier,30.0,False
182,101955,1999 RQ36,J99R36Q,1999-09-22 10:24:32.544000+00:00,84.51046,5.50531,15.5,R,848,UNK,CCD,targeted_outlier,30.0,False
183,101955,1999 RQ36,J99R36Q,1999-09-22 10:25:38.208000+00:00,84.51917,5.51133,15.2,R,848,UNK,CCD,targeted_outlier,30.0,False
184,101955,1999 RQ36,J99R36Q,1999-09-22 10:26:44.736000+00:00,84.52787,5.51725,15.4,R,848,UNK,CCD,targeted_outlier,30.0,False
185,101955,1999 RQ36,J99R36Q,1999-09-22 10:31:05.664000+00:00,84.56296,5.54114,15.4,R,848,UNK,CCD,targeted_outlier,30.0,False
186,101955,1999 RQ36,J99R36Q,1999-09-23 10:57:38.880000+00:00,97.01642,13.30756,15.5,R,848,UNK,CCD,targeted_outlier,30.0,False
187,101955,1999 RQ36,J99R36Q,1999-09-23 11:23:31.488000+00:00,97.22829,13.43936,14.8,R,848,UNK,CCD,targeted_outlier,30.0,False
188,101955,1999 RQ36,J99R36Q,1999-09-23 11:36:20.448000+00:00,97.33288,13.50458,15.1,R,848,UNK,CCD,targeted_outlier,30.0,False
189,101955,1999 RQ36,J99R36Q,1999-09-23 11:43:50.592000+00:00,97.39392,13.54261,15.0,R,848,UNK,CCD,targeted_outlier,30.0,False
190,101955,1999 RQ36,J99R36Q,1999-09-23 11:58:17.184000+00:00,97.51125,13.61564,15.3,R,848,UNK,CCD,targeted_outlier,30.0,False
191,101955,1999 RQ36,J99R36Q,1999-09-23 12:11:06.144000+00:00,97.61508,13.68039,15.6,R,848,UNK,CCD,targeted_outlier,30.0,False
192,101955,1999 RQ36,J99R36Q,1999-09-23 18:20:38.976000+00:00,100.74771,15.66183,15.2,R,428,GSC,CCD,targeted_outlier,30.0,False
193,101955,1999 RQ36,J99R36Q,1999-09-24 18:32:38.688000+00:00,112.52558,21.68,15.5,R,428,GSC,CCD,targeted_outlier,30.0,False
194,101955,1999 RQ36,J99R36Q,1999-12-29 15:39:24.768000+00:00,207.00783,5.33175,,,568,UNK,CCD,targeted_outlier,30.0,False
195,101955,1999 RQ36,J99R36Q,1999-12-29 15:43:49.152000+00:00,207.00913,5.33058,,,568,UNK,CCD,targeted_outlier,30.0,False
196,101955,1999 RQ36,J99R36Q,1999-12-30 15:28:15.168000+00:00,207.46225,4.95808,,,568,UNK,CCD,targeted_outlier,30.0,False
197,101955,1999 RQ36,J99R36Q,1999-12-30 15:31:39.936000+00:00,207.46329,4.95722,,,568,UNK,CCD,targeted_outlier,30.0,False
198,101955,1999 RQ36,J99R36Q,2000-03-30 09:22:01.056000+00:00,215.98758,-21.44489,18.2,R,695,UNK,CCD,targeted_outlier,30.0,False
199,101955,1999 RQ36,J99R36Q,2000-03-30 09:26:00.384000+00:00,215.98558,-21.44528,18.2,R,695,UNK,CCD,targeted_outlier,30.0,False
200,101955,1999 RQ36,J99R36Q,2000-03-30 09:29:47.616000+00:00,215.97537666666668,-21.454003333333333,18.1,R,695,UNK,CCD,targeted_outlier,30.0,True
201,101955,1999 RQ36,J99R36Q,2000-03-30 09:33:58.176000+00:00,215.98983333333334,-21.437726666666666,18.1,R,695,UNK,CCD,targeted_outlier,30.0,True
202,101955,1999 RQ36,J99R36Q,2000-03-30 09:56:09.600000+00:00,215.97021,-21.44819,,,695,UNK,CCD,targeted_outlier,30.0,False
203,101955,1999 RQ36,J99R36Q,2000-03-30 10:00:12.384000+00:00,215.96804,-21.44856,18.1,R,695,UNK,CCD,targeted_outlier,30.0,False
204,101955,1999 RQ36,J99R36Q,2000-03-30 10:03:50.112000+00:00,215.96629,-21.44892,18.1,R,695,UNK,CCD,targeted_outlier,30.0,False
205,101955,1999 RQ36,J99R36Q,2000-03-30 10:07:26.976000+00:00,215.9645,-21.44925,18.2,R,695,UNK,CCD,targeted_outlier,30.0,False
206,101955,1999 RQ36,J99R36Q,2000-03-30 10:11:19.392000+00:00,215.96246,-21.44964,18.0,R,695,UNK,CCD,targeted_outlier,30.0,False
207,101955,1999 RQ36,J99R36Q,2000-03-30 10:31:09.984000+00:00,215.95233,-21.4515,18.1,R,695,UNK,CCD,targeted_outlier,30.0,False
208,101955,1999 RQ36,J99R36Q,2000-03-30 10:34:26.112000+00:00,215.95067,-21.45181,18.0,R,695,UNK,CCD,targeted_outlier,30.0,False
209,101955,1999 RQ36,,2000-04-06 05:47:28.320000+00:00,210.94,-22.15411,19.0,R,709,USNOSA1,CCD,targeted_outlier,30.0,False
210,101955,1999 RQ36,,2000-04-06 05:50:21.120000+00:00,210.94671333333332,-22.146086666666665,19.0,R,709,USNOSA1,CCD,targeted_outlier,30.0,True
211,101955,1999 RQ36,,2000-04-06 05:52:22.080000+00:00,210.94521333333333,-22.14619666666667,18.9,R,709,USNOSA1,CCD,targeted_outlier,30.0,True
212,101955,1999 RQ36,,2000-04-06 05:55:23.520000+00:00,210.93538,-22.15467,18.7,R,709,USNOSA1,CCD,targeted_outlier,30.0,False
213,101955,1999 RQ36,,2000-04-06 05:58:24.960000+00:00,210.93383,-22.15472,19.0,R,709,USNOSA1,CCD,targeted_outlier,30.0,False
214,101955,1999 RQ36,,2000-04-06 06:00:25.920000+00:00,210.93246,-22.15494,19.0,R,709,USNOSA1,CCD,targeted_outlier,30.0,False
215,101955,1999 RQ36,,2000-04-06 06:03:27.360000+00:00,210.93075,-22.15506,19.0,R,709,USNOSA1,CCD,targeted_outlier,30.0,False
216,101955,1999 RQ36,,2000-04-06 06:06:28.800000+00:00,210.92925,-22.15522,18.9,R,709,USNOSA1,CCD,targeted_outlier,30.0,False
217,101955,1999 RQ36,J99R36Q,2005-06-30 12:22:30.432000+00:00,346.96112,-25.03678,,,F65,USNOA2,CCD,targeted_outlier,30.0,False
218,101955,1999 RQ36,J99R36Q,2005-06-30 12:24:10.656000+00:00,346.96175,-25.03681,,,F65,USNOA2,CCD,targeted_outlier,30.0,False
219,101955,1999 RQ36,J99R36Q,2005-06-30 12:25:45.696000+00:00,346.96225,-25.03667,,,F65,USNOA2,CCD,targeted_outlier,30.0,False
220,101955,1999 RQ36,J99R36Q,2005-06-30 12:27:20.736000+00:00,346.96304,-25.03644,,,F65,USNOA2,CCD,targeted_outlier,30.0,False
221,101955,1999 RQ36,5P58DC7,2005-08-08 15:59:25.728000+00:00,7.59837,-24.45944,18.5,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
222,101955,1999 RQ36,5P58DC7,2005-08-08 16:18:27.936000+00:00,7.605,-24.45919,18.6,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
223,101955,1999 RQ36,5P58DC7,2005-08-08 16:36:47.808000+00:00,7.61113,-24.45886,18.7,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
224,101955,1999 RQ36,5P58DC7,2005-08-08 16:55:20.640000+00:00,7.61712,-24.45847,18.6,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
225,101955,1999 RQ36,J99R36Q,2005-08-15 16:40:14.304000+00:00,11.71038,-24.12467,18.2,V,428,UCAC2,CCD,targeted_outlier,30.0,False
226,101955,1999 RQ36,J99R36Q,2005-08-15 16:43:50.304000+00:00,11.71171,-24.12447,18.3,V,428,UCAC2,CCD,targeted_outlier,30.0,False
227,101955,1999 RQ36,J99R36Q,2005-08-15 16:47:26.304000+00:00,11.71304,-24.12431,18.1,V,428,UCAC2,CCD,targeted_outlier,30.0,False
228,101955,1999 RQ36,5Q5AD7F,2005-08-27 18:20:18.240000+00:00,20.79254,-22.27575,17.1,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
229,101955,1999 RQ36,5Q5AD7F,2005-08-27 18:36:08.640000+00:00,20.80138,-22.27258,17.1,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
230,101955,1999 RQ36,5Q5AD7F,2005-08-27 18:52:23.232000+00:00,20.81083,-22.26928,17.1,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
231,101955,1999 RQ36,5Q5AD7F,2005-08-27 19:08:19.680000+00:00,20.81983,-22.26592,17.3,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
232,101955,1999 RQ36,J99R36Q,2005-09-04 01:28:19.776000+00:00,29.40408,-19.18828,16.8,R,157,UCAC2,CCD,targeted_outlier,30.0,False
233,101955,1999 RQ36,J99R36Q,2005-09-04 01:29:49.632000+00:00,29.40546,-19.18747,16.8,R,157,UCAC2,CCD,targeted_outlier,30.0,False
234,101955,1999 RQ36,J99R36Q,2005-09-04 01:31:20.352000+00:00,29.40696,-19.18694,17.0,R,157,UCAC2,CCD,targeted_outlier,30.0,False
235,101955,1999 RQ36,J99R36Q,2005-09-04 01:32:50.208000+00:00,29.40812,-19.18603,16.3,R,157,UCAC2,CCD,targeted_outlier,30.0,False
236,101955,,J99R36Q,2005-09-10 00:03:59.328000+00:00,40.812,-13.49983,,,084,UCAC2,CCD,targeted_outlier,30.0,False
237,101955,,J99R36Q,2005-09-10 00:05:26.592000+00:00,40.81437,-13.49819,,,084,UCAC2,CCD,targeted_outlier,30.0,False
238,101955,,A1955,2005-09-12 13:57:12.096000+00:00,48.07988,-9.18514,15.8,R,608,USNOA2,CCD,targeted_outlier,30.0,False
239,101955,,A1955,2005-09-12 14:12:48.672000+00:00,48.11125,-9.16375,16.0,R,608,USNOA2,CCD,targeted_outlier,30.0,False
240,101955,,A1955,2005-09-12 15:11:57.984000+00:00,48.22992,-9.08197,15.4,R,608,USNOA2,CCD,targeted_outlier,30.0,False
241,101955,1999 RQ36,5R3FACA,2005-09-13 08:50:34.944000+00:00,50.72713,-7.5545,15.7,V,703,UCAC2,CCD,targeted_outlier,30.0,False
242,101955,1999 RQ36,5R3FACA,2005-09-13 09:03:34.272000+00:00,50.75608,-7.53489,15.8,V,703,UCAC2,CCD,targeted_outlier,30.0,False
243,101955,1999 RQ36,5R3FACA,2005-09-13 09:16:30.144000+00:00,50.78504,-7.51533,15.8,V,703,UCAC2,CCD,targeted_outlier,30.0,False
244,101955,1999 RQ36,5R3FACA,2005-09-13 09:29:25.152000+00:00,50.81383,-7.49583,15.7,V,703,UCAC2,CCD,targeted_outlier,30.0,False
245,101955,1999 RQ36,J99R36Q,2005-09-14 17:34:05.664000+00:00,55.78096,-4.29519,16.0,V,379,UCAC2,CCD,targeted_outlier,30.0,False
246,101955,1999 RQ36,J99R36Q,2005-09-14 17:37:43.392000+00:00,55.79029,-4.28872,16.2,V,379,UCAC2,CCD,targeted_outlier,30.0,False
247,101955,1999 RQ36,J99R36Q,2005-09-14 17:38:55.968000+00:00,55.79338,-4.2865,16.2,V,379,UCAC2,CCD,targeted_outlier,30.0,False
248,101955,1999 RQ36,J99R36Q,2005-09-14 17:40:07.680000+00:00,55.78812666666667,-4.292723333333334,16.0,V,379,UCAC2,CCD,targeted_outlier,30.0,True
249,101955,1999 RQ36,J99R36Q,2005-09-14 17:43:27.264000+00:00,55.80496,-4.27844,16.0,V,379,UCAC2,CCD,targeted_outlier,30.0,False
250,101955,1999 RQ36,J99R36Q,2005-09-14 17:49:30.144000+00:00,55.82033,-4.26753,15.7,V,379,UCAC2,CCD,targeted_outlier,30.0,False
251,101955,1999 RQ36,J99R36Q,2005-09-14 17:50:41.856000+00:00,55.82333,-4.26533,15.7,V,379,UCAC2,CCD,targeted_outlier,30.0,False
252,101955,1999 RQ36,J99R36Q,2005-09-14 17:57:32.256000+00:00,55.84096,-4.25308,16.3,V,379,UCAC2,CCD,targeted_outlier,30.0,False
253,101955,1999 RQ36,J99R36Q,2005-09-14 17:59:57.408000+00:00,55.84713,-4.24878,16.1,V,379,UCAC2,CCD,targeted_outlier,30.0,False
254,101955,1999 RQ36,J99R36Q,2005-09-14 18:01:09.984000+00:00,55.85025,-4.24664,16.1,V,379,UCAC2,CCD,targeted_outlier,30.0,False
255,101955,1999 RQ36,79H063,2005-09-17 09:25:00.768000+00:00,67.81458,3.67,15.8,R,699,USNOA2,CCD,targeted_outlier,30.0,False
256,101955,1999 RQ36,79H063,2005-09-17 10:15:30.816000+00:00,67.98242,3.78828,,,699,USNOA2,CCD,targeted_outlier,30.0,False
257,101955,1999 RQ36,79H063,2005-09-17 10:54:47.808000+00:00,68.11246,3.88036,,,699,USNOA2,CCD,targeted_outlier,30.0,False
258,101955,,J99R36Q,2005-09-17 22:55:49.152000+00:00,70.72458,5.569,,,084,UCAC2,CCD,targeted_outlier,30.0,False
259,101955,,J99R36Q,2005-09-17 22:56:25.440000+00:00,70.72671,5.5705,,,084,UCAC2,CCD,targeted_outlier,30.0,False
260,101955,,J99R36Q,2005-09-17 22:57:00.864000+00:00,70.72883,5.57186,,,084,UCAC2,CCD,targeted_outlier,30.0,False
261,101955,,J99R36Q,2005-09-23 01:13:25.536000+00:00,101.01742,22.68761,,,084,UCAC2,CCD,targeted_outlier,30.0,False
262,101955,,J99R36Q,2005-09-23 01:14:01.824000+00:00,101.01979,22.68872,,,084,UCAC2,CCD,targeted_outlier,30.0,False
263,101955,,J99R36Q,2005-09-23 01:16:59.808000+00:00,101.03221,22.69447,,,084,UCAC2,CCD,targeted_outlier,30.0,False
264,101955,,J99R36Q,2005-09-23 01:17:43.008000+00:00,101.03504,22.69583,,,084,UCAC2,CCD,targeted_outlier,30.0,False
265,101955,,J99R36Q,2005-09-23 01:18:54.720000+00:00,101.04008,22.69814,,,084,UCAC2,CCD,targeted_outlier,30.0,False
266,101955,,G11p1q,2006-02-02 12:06:06.336000+00:00,222.25929,-7.97022,21.4,V,691,USNOA2,CCD,targeted_outlier,30.0,False
267,101955,,G11p1q,2006-02-02 12:24:04.608000+00:00,222.26325,-7.97414,21.3,V,691,USNOA2,CCD,targeted_outlier,30.0,False
268,101955,,G11p1q,2006-02-02 12:42:03.744000+00:00,222.26721,-7.97814,20.8,V,691,USNOA2,CCD,targeted_outlier,30.0,False
269,101955,,6F0996E,2006-03-24 09:41:28.320000+00:00,224.16492,-21.89267,19.5,V,703,UCAC2,CCD,targeted_outlier,30.0,False
270,101955,,6F0996E,2006-03-24 09:47:45.024000+00:00,224.16283,-21.89375,19.7,V,703,UCAC2,CCD,targeted_outlier,30.0,False
271,101955,,6F0996E,2006-03-24 09:54:07.776000+00:00,224.16075,-21.89492,19.7,V,703,UCAC2,CCD,targeted_outlier,30.0,False
272,101955,,6F0996E,2006-03-24 10:00:32.256000+00:00,224.15817,-21.89594,19.6,V,703,UCAC2,CCD,targeted_outlier,30.0,False
273,101955,,KT5JHD1,2006-04-21 06:55:19.488000+00:00,204.75637,-24.43067,19.0,R,644,USNOB1,CCD,targeted_outlier,30.0,False
274,101955,,KT5JHD1,2006-04-21 07:27:13.248000+00:00,204.73858,-24.42933,18.5,R,644,USNOB1,CCD,targeted_outlier,30.0,False
275,101955,,KT5JHD1,2006-04-21 07:57:35.424000+00:00,204.72192,-24.428,18.6,R,644,USNOB1,CCD,targeted_outlier,30.0,False
276,101955,,6H617CA,2006-04-29 14:06:25.920000+00:00,199.09575,-23.61714,19.1,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
277,101955,,6H617CA,2006-04-29 14:19:20.928000+00:00,199.08975,-23.61608,18.7,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
278,101955,,6H617CA,2006-04-29 14:32:16.800000+00:00,199.08433,-23.61508,18.3,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
279,101955,,6H617CA,2006-04-29 14:45:15.264000+00:00,199.07833,-23.61381,19.0,V,E12,UCAC2,CCD,targeted_outlier,30.0,False
280,101955,,A1955,2006-04-30 04:40:46.272000+00:00,198.74038,-23.54997,,,290,USNOB1,CCD,targeted_outlier,30.0,False
281,101955,,A1955,2006-04-30 04:48:05.184000+00:00,198.73721,-23.54936,,,290,USNOB1,CCD,targeted_outlier,30.0,False
282,101955,,A1955,2006-04-30 05:33:17.280000+00:00,198.71746,-23.54564,,,290,USNOB1,CCD,targeted_outlier,30.0,False
283,101955,,A1955,2006-04-30 06:36:44.064000+00:00,198.68963,-23.54011,18.9,R,290,USNOB1,CCD,targeted_outlier,30.0,False
284,101955,,A1955,2006-05-22 05:55:45.984000+00:00,191.54563,-20.90258,,,693,USNOB1,CCD,targeted_outlier,30.0,False
285,101955,,A1955,2006-05-22 06:03:03.168000+00:00,191.54513,-20.90222,,,693,USNOB1,CCD,targeted_outlier,30.0,False
286,101955,,A1955,2006-05-22 06:10:21.216000+00:00,191.5445,-20.90178,,,693,USNOB1,CCD,targeted_outlier,30.0,False
287,101955,,A1955,2006-05-22 06:17:38.400000+00:00,191.54396,-20.90122,,,693,USNOB1,CCD,targeted_outlier,30.0,False
288,101955,,A1955,2006-05-22 06:24:55.584000+00:00,191.54346,-20.90067,20.5,R,693,USNOB1,CCD,targeted_outlier,30.0,False
289,101955,,A1955,2006-05-26 04:25:25.248000+00:00,191.359,-20.59189,,,693,USNOB1,CCD,targeted_outlier,30.0,False
290,101955,,A1955,2006-05-26 04:32:43.296000+00:00,191.35867,-20.59167,,,693,USNOB1,CCD,targeted_outlier,30.0,False
291,101955,,A1955,2006-05-26 04:40:01.344000+00:00,191.35842,-20.59144,,,693,USNOB1,CCD,targeted_outlier,30.0,False
292,101955,,A1955,2006-05-26 04:47:19.392000+00:00,191.35821,-20.59086,20.8,R,693,USNOB1,CCD,targeted_outlier,30.0,False
293,101955,,A1955,2011-08-13 03:53:55.680000+00:00,35.22054,-1.16244,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
294,101955,,A1955,2011-08-13 03:55:28.992000+00:00,35.22179,-1.16189,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
295,101955,,A1955,2011-08-13 03:57:02.304000+00:00,35.223,-1.16108,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
296,101955,,A1955,2011-08-13 03:59:10.176000+00:00,35.22458,-1.16036,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
297,101955,,A1955,2011-08-13 04:00:21.024000+00:00,35.2255,-1.15986,18.9,R,950,USNOB1,CCD,targeted_outlier,30.0,False
298,101955,,A1955,2011-08-13 04:01:24.960000+00:00,35.22625,-1.15942,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
299,101955,,A1955,2011-08-13 04:02:28.032000+00:00,35.22721,-1.15906,18.9,R,950,USNOB1,CCD,targeted_outlier,30.0,False
300,101955,,A1955,2011-08-13 04:03:30.240000+00:00,35.22787,-1.15864,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
301,101955,,A1955,2011-08-13 04:04:37.632000+00:00,35.22879,-1.15811,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
302,101955,,A1955,2011-08-13 04:05:33.792000+00:00,35.22967,-1.15778,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
303,101955,,A1955,2011-08-13 04:06:30.816000+00:00,35.23025,-1.15733,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
304,101955,,A1955,2011-08-13 04:07:50.304000+00:00,35.23129,-1.15683,18.8,R,950,USNOB1,CCD,targeted_outlier,30.0,False
305,101955,,A1955,2011-08-13 04:09:53.856000+00:00,35.23296,-1.15594,18.9,R,950,USNOB1,CCD,targeted_outlier,30.0,False
306,101955,,A1955,2011-08-13 04:25:01.920000+00:00,35.24462,-1.14981,18.9,R,950,USNOB1,CCD,targeted_outlier,30.0,False
307,101955,,A1955,2011-08-13 04:26:18.816000+00:00,35.24563,-1.14922,18.8,R,950,USNOB1,CCD,targeted_outlier,30.0,False
308,101955,,A1955,2011-08-13 04:27:14.976000+00:00,35.254713333333335,-1.1405566666666667,18.9,R,950,USNOB1,CCD,targeted_outlier,30.0,True
309,101955,,A1955,2011-08-13 04:28:12+00:00,35.247,-1.1485,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
310,101955,,A1955,2011-08-13 04:30:19.008000+00:00,35.24879,-1.14772,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
311,101955,,A1955,2011-08-13 04:31:16.032000+00:00,35.24942,-1.14725,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
312,101955,,A1955,2011-08-13 04:32:13.056000+00:00,35.25025,-1.14686,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
313,101955,,A1955,2011-08-13 04:33:23.904000+00:00,35.25108,-1.14639,18.9,R,950,USNOB1,CCD,targeted_outlier,30.0,False
314,101955,,A1955,2011-08-13 04:34:20.928000+00:00,35.25188,-1.146,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
315,101955,,A1955,2011-08-13 04:35:17.088000+00:00,35.2525,-1.14558,18.8,R,950,USNOB1,CCD,targeted_outlier,30.0,False
316,101955,,A1955,2011-08-13 04:36:35.712000+00:00,35.25362,-1.14506,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
317,101955,,A1955,2011-08-13 04:37:32.736000+00:00,35.25429,-1.14472,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
318,101955,,A1955,2011-08-13 04:38:28.896000+00:00,35.25496,-1.14431,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
319,101955,,A1955,2011-08-13 04:39:33.696000+00:00,35.25579,-1.14383,18.9,R,950,USNOB1,CCD,targeted_outlier,30.0,False
320,101955,,A1955,2011-08-13 04:40:30.720000+00:00,35.25658,-1.14347,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
321,101955,,A1955,2011-08-13 04:41:27.744000+00:00,35.25725,-1.14311,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
322,101955,,A1955,2011-08-13 04:42:34.272000+00:00,35.25821,-1.14264,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
323,101955,,A1955,2011-08-13 04:43:31.296000+00:00,35.25892,-1.14222,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
324,101955,,A1955,2011-08-13 04:44:28.320000+00:00,35.25962,-1.14186,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
325,101955,,A1955,2011-08-13 04:45:33.120000+00:00,35.26042,-1.14147,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
326,101955,,A1955,2011-08-30 01:17:57.696000+00:00,58.84842,10.96131,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
327,101955,,A1955,2011-08-30 01:24:05.760000+00:00,58.85554,10.96486,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
328,101955,,A1955,2011-08-30 01:31:48+00:00,58.86442,10.96933,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
329,101955,,A1955,2011-08-30 01:39:37.152000+00:00,58.87337,10.97389,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
330,101955,,A1955,2011-08-30 01:48:19.872000+00:00,58.88325,10.97894,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
331,101955,,A1955,2011-08-30 01:56:54.816000+00:00,58.89304,10.98392,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
332,101955,,A1955,2011-08-30 02:06:29.376000+00:00,58.90392,10.98947,19.5,R,950,USNOB1,CCD,targeted_outlier,30.0,False
333,101955,,A1955,2011-08-30 02:14:08.160000+00:00,58.91267,10.99394,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
334,101955,,A1955,2011-08-30 02:21:40.896000+00:00,58.92117,10.99833,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
335,101955,,A1955,2011-08-30 02:29:37.824000+00:00,58.93017,11.00303,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
336,101955,,A1955,2011-08-30 02:36:25.632000+00:00,58.93796,11.00686,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
337,101955,,A1955,2011-08-30 02:44:06.144000+00:00,58.94667,11.01131,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
338,101955,,A1955,2011-08-30 02:52:43.680000+00:00,58.95633,11.01631,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
339,101955,,A1955,2011-08-30 02:59:21.984000+00:00,58.96379,11.02014,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
340,101955,,A1955,2011-08-30 03:06:26.208000+00:00,58.97183,11.02428,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
341,101955,,A1955,2011-08-30 03:13:54.624000+00:00,58.98017,11.02856,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
342,101955,,A1955,2011-08-30 03:19:34.176000+00:00,58.9865,11.03183,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
343,101955,,A1955,2011-08-30 03:29:38.976000+00:00,58.99796,11.03772,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
344,101955,,A1955,2011-08-30 03:35:38.400000+00:00,59.00467,11.04119,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
345,101955,,A1955,2011-08-30 03:42:14.112000+00:00,59.01213,11.045,19.0,R,950,USNOB1,CCD,targeted_outlier,30.0,False
346,101955,,A1955,2011-08-30 03:48:49.824000+00:00,59.01954,11.04881,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
347,101955,,A1955,2011-08-30 03:56:36.384000+00:00,59.02821,11.05328,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
348,101955,,A1955,2011-08-30 04:02:15.072000+00:00,59.03454,11.05653,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
349,101955,,A1955,2011-08-30 04:08:51.648000+00:00,59.04188,11.06033,19.2,R,950,USNOB1,CCD,targeted_outlier,30.0,False
350,101955,,A1955,2011-08-30 04:16:30.432000+00:00,59.05046,11.06481,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
351,101955,,A1955,2011-08-30 04:23:07.008000+00:00,59.05783,11.06858,19.1,R,950,USNOB1,CCD,targeted_outlier,30.0,False
352,101955,,A1955,2011-09-12 09:40:51.168000+00:00,83.8015,21.59292,20.3,V,H21,USNOB1,CCD,targeted_outlier,30.0,False
353,101955,,A1955,2011-09-12 09:50:43.008000+00:00,83.81492,21.59764,20.7,V,H21,USNOB1,CCD,targeted_outlier,30.0,False
354,101955,,A1955,2011-09-12 09:57:57.600000+00:00,83.82487,21.60111,20.4,V,H21,USNOB1,CCD,targeted_outlier,30.0,False
355,101955,,A1955,2011-09-14 03:43:12+00:00,87.38712,22.76842,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
356,101955,,A1955,2011-09-14 03:46:18.624000+00:00,87.39142,22.76986,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
357,101955,,A1955,2011-09-14 03:49:25.248000+00:00,87.39583,22.77131,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
358,101955,,A1955,2011-09-14 03:54:11.232000+00:00,87.40242,22.7735,19.4,R,950,USNOB1,CCD,targeted_outlier,30.0,False
359,101955,,A1955,2011-09-14 03:58:09.696000+00:00,87.40796,22.77536,19.3,R,950,USNOB1,CCD,targeted_outlier,30.0,False
