obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec
2399,99942,,99942,2013-01-13 22:26:47.328000+00:00,131.11763555555555,-22.511384444444445,15.2,V,A84,UCAC2,CCD,systematic_bias,2.0
2400,99942,,99942,2013-01-13 22:27:11.779000+00:00,131.11275555555557,-22.512841444444447,15.65,R,C20,UCAC4,CCD,systematic_bias,2.0
2401,99942,,99942,2013-01-13 22:27:50.054000+00:00,131.11208055555556,-22.512594444444446,15.76,R,C20,UCAC4,CCD,systematic_bias,2.0
2402,99942,,99942,2013-01-13 22:28:01.632000+00:00,131.11638555555555,-22.510944444444448,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2403,99942,,99942,2013-01-13 22:28:28.330000+00:00,131.11134755555557,-22.512336444444447,15.69,R,C20,UCAC4,CCD,systematic_bias,2.0
2404,99942,,99942,2013-01-13 22:29:06.518000+00:00,131.11063855555557,-22.512086444444446,15.69,R,C20,UCAC4,CCD,systematic_bias,2.0
2405,99942,,99942,2013-01-13 22:29:14.208000+00:00,131.11501555555557,-22.510584444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2406,99942,,99942,2013-01-13 22:29:44.880000+00:00,131.10990955555556,-22.511858444444446,15.67,R,C20,UCAC4,CCD,systematic_bias,2.0
2407,99942,,99942,2013-01-13 22:30:23.242000+00:00,131.10925155555557,-22.511572444444447,15.73,R,C20,UCAC4,CCD,systematic_bias,2.0
2408,99942,,99942,2013-01-13 22:30:28.512000+00:00,131.11363555555556,-22.510054444444446,15.2,V,A84,UCAC2,CCD,systematic_bias,2.0
2409,99942,,99942,2013-01-13 22:31:01.430000+00:00,131.10852655555556,-22.511280444444445,15.65,R,C20,UCAC4,CCD,systematic_bias,2.0
2410,99942,,99942,2013-01-13 22:31:39.792000+00:00,131.10785555555557,-22.511066444444445,15.69,R,C20,UCAC4,CCD,systematic_bias,2.0
2411,99942,,99942,2013-01-13 22:32:18.067000+00:00,131.10716355555556,-22.510822444444447,15.72,R,C20,UCAC4,CCD,systematic_bias,2.0
2412,99942,,99942,2013-01-13 22:32:55.392000+00:00,131.11084555555556,-22.509084444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2413,99942,,99942,2013-01-13 22:34:09.696000+00:00,131.10959555555556,-22.508584444444445,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2414,99942,,99942,2013-01-13 22:35:22.272000+00:00,131.10817555555556,-22.508194444444445,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2415,99942,,99942,2013-01-13 22:36:35.712000+00:00,131.10680555555555,-22.507664444444448,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2416,99942,,99942,2013-01-13 22:37:49.152000+00:00,131.10547555555556,-22.507134444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2417,99942,,99942,2013-01-13 22:41:17.376000+00:00,131.10176555555557,-22.505884444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2418,99942,,99942,2013-01-13 22:42:30.816000+00:00,131.10034555555558,-22.505384444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2419,99942,,99942,2013-01-13 22:43:44.256000+00:00,131.09888555555557,-22.504884444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2420,99942,,99942,2013-01-13 22:44:57.696000+00:00,131.09755555555557,-22.504414444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2421,99942,,99942,2013-01-13 22:46:11.136000+00:00,131.09617555555556,-22.503944444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2422,99942,,99942,2013-01-13 22:47:24.576000+00:00,131.09484555555557,-22.503474444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2423,99942,,99942,2013-01-13 22:48:37.152000+00:00,131.09347555555556,-22.503004444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2424,99942,,99942,2013-01-13 22:49:51.456000+00:00,131.09213555555556,-22.502524444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2425,99942,,99942,2013-01-13 22:51:04.896000+00:00,131.09080555555556,-22.502004444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2426,99942,,99942,2013-01-13 22:52:18.336000+00:00,131.08942555555555,-22.501554444444444,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2427,99942,,99942,2013-01-13 22:53:46.464000+00:00,131.08788555555557,-22.501004444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2428,99942,,99942,2013-01-13 22:54:59.904000+00:00,131.08651555555556,-22.500524444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2429,99942,,99942,2013-01-13 22:56:12.480000+00:00,131.08522555555555,-22.500004444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2430,99942,,99942,2013-01-13 22:58:39.360000+00:00,131.08255555555556,-22.499134444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2431,99942,,99942,2013-01-13 22:59:52.800000+00:00,131.08105555555557,-22.498664444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2432,99942,,99942,2013-01-13 23:01:05.376000+00:00,131.07976555555555,-22.498114444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2433,99942,,99942,2013-01-13 23:02:19.680000+00:00,131.07842555555555,-22.497664444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2434,99942,,99942,2013-01-13 23:03:32.256000+00:00,131.07701555555556,-22.497194444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2435,99942,,99942,2013-01-13 23:04:45.696000+00:00,131.07567555555556,-22.496724444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2436,99942,,99942,2013-01-13 23:05:59.136000+00:00,131.07430555555555,-22.496254444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2437,99942,,99942,2013-01-13 23:07:12.576000+00:00,131.07292555555557,-22.495804444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2438,99942,,99942,2013-01-13 23:08:25.152000+00:00,131.07167555555557,-22.495304444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2439,99942,,99942,2013-01-13 23:09:39.456000+00:00,131.07026555555555,-22.494804444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2440,99942,,99942,2013-01-13 23:10:52.896000+00:00,131.06897555555557,-22.494334444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2441,99942,,99942,2013-01-13 23:12:06.336000+00:00,131.06751555555556,-22.493774444444448,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2442,99942,,99942,2013-01-13 23:13:19.776000+00:00,131.06630555555557,-22.493414444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2443,99942,,99942,2013-01-13 23:14:32.352000+00:00,131.06488555555558,-22.492884444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2444,99942,,99942,2013-01-13 23:15:46.656000+00:00,131.06342555555557,-22.492384444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2445,99942,,99942,2013-01-13 23:17:00.096000+00:00,131.06213555555556,-22.491944444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2446,99942,,99942,2013-01-13 23:19:23.520000+00:00,131.05951555555558,-22.490974444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2447,99942,,99942,2013-01-13 23:20:36.096000+00:00,131.05817555555555,-22.490524444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2448,99942,,99942,2013-01-13 23:21:50.400000+00:00,131.05676555555556,-22.490054444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2449,99942,,99942,2013-01-13 23:23:04.704000+00:00,131.05543555555556,-22.489524444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2450,99942,,99942,2013-01-13 23:24:17.280000+00:00,131.05409555555556,-22.489084444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2451,99942,,99942,2013-01-13 23:25:30.720000+00:00,131.05272555555555,-22.488584444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2452,99942,,99942,2013-01-13 23:26:44.160000+00:00,131.05142555555557,-22.488114444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2453,99942,,99942,2013-01-13 23:29:11.904000+00:00,131.04867555555558,-22.487114444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2454,99942,,99942,2013-01-13 23:30:25.344000+00:00,131.04730555555557,-22.486634444444444,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2455,99942,,99942,2013-01-13 23:31:38.784000+00:00,131.04601555555556,-22.486194444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2456,99942,,99942,2013-01-13 23:32:52.224000+00:00,131.04459555555556,-22.485664444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2457,99942,,99942,2013-01-13 23:34:05.664000+00:00,131.04322555555555,-22.485164444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2458,99942,,99942,2013-01-13 23:35:19.104000+00:00,131.04192555555557,-22.484724444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2459,99942,,99942,2013-01-13 23:36:33.408000+00:00,131.04055555555556,-22.484224444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2460,99942,,99942,2013-01-13 23:39:10.656000+00:00,131.03772555555557,-22.483194444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2461,99942,,99942,2013-01-13 23:40:23.232000+00:00,131.03630555555557,-22.482724444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2462,99942,,99942,2013-01-13 23:41:37.536000+00:00,131.03488555555558,-22.482224444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2463,99942,,99942,2013-01-13 23:42:50.112000+00:00,131.03355555555555,-22.481724444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2464,99942,,99942,2013-01-13 23:44:10.464000+00:00,131.03209555555557,-22.481194444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2465,99942,,99942,2013-01-13 23:45:23.904000+00:00,131.03076555555558,-22.480694444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2466,99942,,99942,2013-01-13 23:46:37.344000+00:00,131.02930555555557,-22.480164444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2467,99942,,99942,2013-01-13 23:47:50.784000+00:00,131.02805555555557,-22.479724444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2468,99942,,99942,2013-01-13 23:49:04.224000+00:00,131.02663555555557,-22.479224444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2469,99942,,99942,2013-01-13 23:50:17.664000+00:00,131.02530555555558,-22.478724444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2470,99942,,99942,2013-01-13 23:51:31.104000+00:00,131.02397555555555,-22.478254444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2471,99942,,99942,2013-01-13 23:52:45.408000+00:00,131.02259555555557,-22.477804444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2472,99942,,99942,2013-01-13 23:53:58.848000+00:00,131.02126555555557,-22.477274444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2473,99942,,99942,2013-01-13 23:55:12.288000+00:00,131.01988555555556,-22.476774444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2474,99942,,99942,2013-01-13 23:56:25.728000+00:00,131.01851555555555,-22.476304444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2475,99942,,99942,2013-01-13 23:57:56.448000+00:00,131.01684555555556,-22.475694444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2476,99942,,99942,2013-01-13 23:59:10.752000+00:00,131.01542555555557,-22.475194444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2477,99942,,99942,2013-01-14 00:00:24.192000+00:00,131.01417555555557,-22.474754444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2478,99942,,99942,2013-01-14 00:01:37.632000+00:00,131.01280555555556,-22.474194444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2479,99942,,99942,2013-01-14 00:02:51.072000+00:00,131.01147555555556,-22.473754444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2480,99942,,99942,2013-01-14 00:04:04.512000+00:00,131.01005555555557,-22.473194444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2481,99942,,99942,2013-01-14 00:05:18.816000+00:00,131.00876555555556,-22.472754444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2482,99942,,99942,2013-01-14 00:06:31.392000+00:00,131.00742555555556,-22.472254444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2483,99942,,99942,2013-01-14 00:07:45.696000+00:00,131.00601555555556,-22.471754444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2484,99942,,99942,2013-01-14 00:08:58.272000+00:00,131.00459555555557,-22.471274444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2485,99942,,99942,2013-01-14 00:10:12.576000+00:00,131.00334555555557,-22.470774444444444,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2486,99942,,99942,2013-01-14 00:11:25.152000+00:00,131.00201555555557,-22.470274444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2487,99942,,99942,2013-01-14 00:12:39.456000+00:00,131.00059555555558,-22.469754444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2488,99942,,99942,2013-01-14 00:13:52.896000+00:00,130.99930555555557,-22.469304444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2489,99942,,99942,2013-01-14 00:15:06.336000+00:00,130.99793555555556,-22.468774444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2490,99942,,99942,2013-01-14 00:16:19.776000+00:00,130.99659555555556,-22.468334444444444,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2491,99942,,99942,2013-01-14 00:17:33.216000+00:00,130.99526555555556,-22.467804444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2492,99942,,99942,2013-01-14 00:18:47.520000+00:00,130.99388555555555,-22.467304444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2493,99942,,99942,2013-01-14 00:20:00.096000+00:00,130.99255555555555,-22.466864444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2494,99942,,99942,2013-01-14 00:21:14.400000+00:00,130.99117555555557,-22.466304444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2495,99942,,99942,2013-01-14 00:29:12.192000+00:00,130.98238555555557,-22.463084444444448,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2496,99942,,99942,2013-01-14 00:31:45.120000+00:00,130.97955555555558,-22.462134444444445,15.3,V,A84,UCAC2,CCD,systematic_bias,2.0
2497,99942,,99942,2013-01-14 00:37:50.592000+00:00,130.97297555555556,-22.459634444444447,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2498,99942,,99942,2013-01-14 00:39:05.760000+00:00,130.97155555555557,-22.459084444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2499,99942,,99942,2013-01-14 00:40:27.840000+00:00,130.97005555555558,-22.458554444444445,15.2,V,A84,UCAC2,CCD,systematic_bias,2.0
2500,99942,,99942,2013-01-14 00:41:46.464000+00:00,130.96855555555555,-22.458024444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2501,99942,,99942,2013-01-14 00:44:18.528000+00:00,130.96572555555557,-22.456974444444445,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2502,99942,,99942,2013-01-14 00:45:38.880000+00:00,130.96434555555555,-22.456414444444444,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2503,99942,,99942,2013-01-14 00:46:53.184000+00:00,130.96297555555557,-22.455864444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2504,99942,,99942,2013-01-14 00:48:09.216000+00:00,130.96155555555558,-22.455444444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2505,99942,,99942,2013-01-14 00:49:29.568000+00:00,130.96009555555557,-22.454864444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2506,99942,,99942,2013-01-14 00:50:45.600000+00:00,130.95867555555557,-22.454334444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2507,99942,,99942,2013-01-14 00:52:02.496000+00:00,130.95734555555558,-22.453834444444446,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2508,99942,,99942,2013-01-14 00:53:22.848000+00:00,130.95576555555556,-22.453274444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2509,99942,,99942,2013-01-14 00:54:37.152000+00:00,130.95447555555558,-22.452754444444444,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2510,99942,,99942,2013-01-14 00:56:08.736000+00:00,130.95284555555557,-22.452194444444448,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2511,99942,,99942,2013-01-14 00:57:28.224000+00:00,130.95134555555558,-22.451554444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2512,99942,,99942,2013-01-14 00:58:43.392000+00:00,130.95001555555555,-22.451114444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2513,99942,,99942,2013-01-14 01:00:00.288000+00:00,130.94859555555556,-22.450614444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2514,99942,,99942,2013-01-14 01:01:20.640000+00:00,130.94713555555558,-22.449974444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2515,99942,,99942,2013-01-14 01:02:36.672000+00:00,130.94572555555555,-22.449474444444448,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2516,99942,,99942,2013-01-14 01:03:57.888000+00:00,130.94426555555557,-22.449004444444448,15.1,V,A84,UCAC2,CCD,systematic_bias,2.0
2517,99942,,99942,2013-01-14 01:05:17.376000+00:00,130.94288555555556,-22.448474444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2518,99942,,99942,2013-01-14 01:06:33.408000+00:00,130.94134555555556,-22.447914444444447,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2519,99942,,99942,2013-01-14 01:09:09.792000+00:00,130.93863555555558,-22.446884444444446,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2520,99942,,99942,2013-01-14 01:10:25.824000+00:00,130.93713555555556,-22.446274444444445,15.0,V,A84,UCAC2,CCD,systematic_bias,2.0
2521,99942,,99942,2013-01-14 16:59:32.064000+00:00,129.99451555555555,-22.041164444444448,14.7,R,D20,UCAC3,CCD,systematic_bias,2.0
2522,99942,,99942,2013-01-14 16:59:57.984000+00:00,129.99397555555555,-22.041004444444447,14.7,R,D20,UCAC3,CCD,systematic_bias,2.0
2523,99942,,99942,2013-01-14 17:00:24.768000+00:00,129.99351555555558,-22.040834444444446,14.6,R,D20,UCAC3,CCD,systematic_bias,2.0
2524,99942,,99942,2013-01-14 17:06:23.328000+00:00,129.98693555555556,-22.038384444444446,14.7,R,D20,UCAC3,CCD,systematic_bias,2.0
2525,99942,,99942,2013-01-14 17:06:50.112000+00:00,129.98642555555557,-22.038254444444448,14.7,R,D20,UCAC3,CCD,systematic_bias,2.0
2526,99942,,99942,2013-01-14 17:07:16.032000+00:00,129.98597555555557,-22.038024444444446,14.7,R,D20,UCAC3,CCD,systematic_bias,2.0
2527,99942,,99942,2013-01-14 17:39:13.248000+00:00,129.95068555555557,-22.024974444444446,14.7,R,D20,UCAC3,CCD,systematic_bias,2.0
2528,99942,,99942,2013-01-14 17:39:40.032000+00:00,129.95013555555556,-22.024774444444446,14.7,R,D20,UCAC3,CCD,systematic_bias,2.0
2529,99942,,99942,2013-01-14 17:40:06.816000+00:00,129.94968555555556,-22.024634444444445,14.8,R,D20,UCAC3,CCD,systematic_bias,2.0
2530,99942,,99942,2013-01-14 17:53:58.848000+00:00,129.93438555555556,-22.018884444444446,14.8,R,D20,UCAC3,CCD,systematic_bias,2.0
2531,99942,,99942,2013-01-14 17:54:24.768000+00:00,129.93397555555558,-22.018664444444447,14.5,R,D20,UCAC3,CCD,systematic_bias,2.0
2532,99942,,99942,2013-01-15 17:50:06.432000+00:00,128.50138555555557,-21.415634444444446,14.8,R,D20,UCAC3,CCD,systematic_bias,2.0
2533,99942,,99942,2013-01-15 17:50:32.352000+00:00,128.50088555555556,-21.415444444444447,14.9,R,D20,UCAC3,CCD,systematic_bias,2.0
2534,99942,,99942,2013-01-15 17:50:59.136000+00:00,128.50038555555557,-21.415254444444447,14.8,R,D20,UCAC3,CCD,systematic_bias,2.0
2535,99942,,99942,2013-01-16 01:24:06.624000+00:00,128.07534555555557,-21.213254444444445,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2536,99942,,99942,2013-01-16 01:24:39.456000+00:00,128.07476555555556,-21.213114444444447,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2537,99942,,99942,2013-01-16 01:25:13.152000+00:00,128.07422555555556,-21.212834444444447,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2538,99942,,99942,2013-01-16 01:25:46.848000+00:00,128.07363555555557,-21.212614444444448,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2539,99942,,99942,2013-01-16 01:26:19.680000+00:00,128.07305555555556,-21.212414444444445,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2540,99942,,99942,2013-01-16 01:26:53.376000+00:00,128.07251555555555,-21.212114444444445,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2541,99942,,99942,2013-01-16 01:27:27.072000+00:00,128.07192555555557,-21.211884444444447,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2542,99942,,99942,2013-01-16 01:28:00.768000+00:00,128.07138555555557,-21.211694444444447,14.9,R,I47,UCAC3,CCD,systematic_bias,2.0
2543,99942,,99942,2013-01-16 01:28:33.600000+00:00,128.07080555555555,-21.211554444444445,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2544,99942,,99942,2013-01-16 01:29:07.296000+00:00,128.07022555555557,-21.211254444444446,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2545,99942,,99942,2013-01-16 01:29:40.128000+00:00,128.06959555555557,-21.211054444444446,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2546,99942,,99942,2013-01-16 01:30:13.824000+00:00,128.06905555555556,-21.210804444444445,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2547,99942,,99942,2013-01-16 01:30:47.520000+00:00,128.06851555555556,-21.210554444444448,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2548,99942,,99942,2013-01-16 01:31:20.352000+00:00,128.06788555555556,-21.210304444444446,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2549,99942,,99942,2013-01-16 01:31:54.048000+00:00,128.06730555555558,-21.210114444444446,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2550,99942,,99942,2013-01-16 01:32:27.744000+00:00,128.06672555555556,-21.209864444444445,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2551,99942,,99942,2013-01-16 01:33:00.576000+00:00,128.06617555555556,-21.209664444444446,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2552,99942,,99942,2013-01-16 01:33:34.272000+00:00,128.06559555555557,-21.209414444444445,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2553,99942,,99942,2013-01-16 01:34:07.104000+00:00,128.06501555555556,-21.209194444444446,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2554,99942,,99942,2013-01-16 01:34:40.800000+00:00,128.06442555555557,-21.208974444444447,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2555,99942,,99942,2013-01-16 01:35:14.496000+00:00,128.06388555555557,-21.208724444444446,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2556,99942,,99942,2013-01-16 01:35:47.328000+00:00,128.06326555555557,-21.208524444444446,15.1,R,I47,UCAC3,CCD,systematic_bias,2.0
2557,99942,,99942,2013-01-16 01:36:21.024000+00:00,128.06268555555556,-21.208274444444445,15.0,R,I47,UCAC3,CCD,systematic_bias,2.0
2558,99942,,99942,2013-01-16 17:46:16.608000+00:00,127.08788555555554,-20.782944444444446,15.2,R,D20,UCAC3,CCD,systematic_bias,2.0
2559,99942,,99942,2013-01-16 17:46:43.392000+00:00,127.08743555555554,-20.782754444444446,15.1,R,D20,UCAC3,CCD,systematic_bias,2.0
2560,99942,,99942,2013-01-16 17:47:09.312000+00:00,127.08697555555555,-20.782524444444448,15.1,R,D20,UCAC3,CCD,systematic_bias,2.0
2561,99942,,99942,2013-01-16 20:38:01.536000+00:00,126.93205555555555,-20.732114444444445,15.9,R,C40,UCAC3,CCD,systematic_bias,2.0
2562,99942,,99942,2013-01-16 20:39:25.344000+00:00,126.93063555555555,-20.731194444444448,16.0,R,C40,UCAC3,CCD,systematic_bias,2.0
2563,99942,,99942,2013-01-16 20:40:56.928000+00:00,126.92913555555555,-20.730664444444447,16.1,R,C40,UCAC3,CCD,systematic_bias,2.0
2564,99942,,99942,2013-01-17 16:06:41.184000+00:00,125.79892555555556,-20.167724444444445,15.2,R,D20,UCAC3,CCD,systematic_bias,2.0
2565,99942,,99942,2013-01-17 16:07:07.104000+00:00,125.79847555555556,-20.167524444444446,15.2,R,D20,UCAC3,CCD,systematic_bias,2.0
2566,99942,,99942,2013-01-17 16:07:33.888000+00:00,125.79801555555555,-20.167334444444446,15.2,R,D20,UCAC3,CCD,systematic_bias,2.0
2567,99942,,99942,2013-01-17 16:10:39.648000+00:00,125.79476555555556,-20.165884444444448,15.2,R,D20,UCAC3,CCD,systematic_bias,2.0
2568,99942,,99942,2013-01-17 16:11:07.296000+00:00,125.79426555555555,-20.165694444444448,15.2,R,D20,UCAC3,CCD,systematic_bias,2.0
2569,99942,,99942,2013-01-17 16:11:33.216000+00:00,125.79380555555555,-20.165504444444448,15.2,R,D20,UCAC3,CCD,systematic_bias,2.0
2570,99942,,99942,2013-01-17 16:42:14.400000+00:00,125.76134555555555,-20.151254444444447,15.1,R,D20,UCAC3,CCD,systematic_bias,2.0
2571,99942,,99942,2013-01-17 16:42:40.320000+00:00,125.76088555555555,-20.151054444444448,15.0,R,D20,UCAC3,CCD,systematic_bias,2.0
2572,99942,,99942,2013-01-17 16:43:07.104000+00:00,125.76042555555556,-20.150834444444445,15.1,R,D20,UCAC3,CCD,systematic_bias,2.0
2573,99942,,99942,2013-01-17 16:59:33.792000+00:00,125.74301555555554,-20.143164444444444,15.0,R,D20,UCAC3,CCD,systematic_bias,2.0
2574,99942,,99942,2013-01-17 16:59:59.712000+00:00,125.74251555555556,-20.142944444444446,15.0,R,D20,UCAC3,CCD,systematic_bias,2.0
2575,99942,,99942,2013-01-17 17:06:07.776000+00:00,125.73605555555555,-20.140054444444445,15.1,R,D20,UCAC3,CCD,systematic_bias,2.0
2576,99942,,99942,2013-01-17 17:06:35.424000+00:00,125.73559555555555,-20.139834444444446,15.1,R,D20,UCAC3,CCD,systematic_bias,2.0
2577,99942,,99942,2013-01-17 17:07:01.344000+00:00,125.73513555555554,-20.139634444444447,15.0,R,D20,UCAC3,CCD,systematic_bias,2.0
2578,99942,,99942,2013-01-17 17:27:14.400000+00:00,125.71376555555555,-20.130114444444445,15.0,R,D20,UCAC3,CCD,systematic_bias,2.0
